center_label,v,lm,t,w,bulk_gap,direct_gap,indirect_gap,min_direct_gap,kx_min,ky_min,chern,z2,wilson,occupied_band_index,unoccupied_band_index,distance_to_center
A,0.8500000000000001,0.12,0.5,1.15,0.26477657450257197,0.4734339797324876,0.26477657450257197,0.4734339797324876,0.5833333333333334,0.5,-1.1801595360174055e-16,1,0.8007582117180855,3,4,0.09433981132056601
A,0.8500000000000001,0.13,0.5,1.15,0.28902502093891064,0.4997032299323124,0.28902502093891064,0.4997032299323124,0.5,0.5833333333333334,-7.507142060063314e-17,0,-0.2216560146811734,3,4,0.08602325267042624
A,0.8500000000000001,0.13999999999999999,0.5,1.15,0.3135962149314256,0.5263828971932603,0.3135962149314256,0.5263828971932603,0.5,0.4166666666666667,3.0427764776011285e-18,1,0.8684680920465779,3,4,0.07810249675906653
A,0.8500000000000001,0.14999999999999997,0.5,1.15,0.33848643240047066,0.5533652246845367,0.33848643240047066,0.5533652246845367,0.4166666666666667,0.5,-9.755447973990854e-17,0,-0.28541674611604173,3,4,0.07071067811865474
A,0.8500000000000001,0.15999999999999998,0.5,1.15,0.36369175250564467,0.580558755316837,0.36369175250564467,0.580558755316837,0.5,0.4166666666666667,-5.0717294456098933e-17,0,-0.42034288902356803,3,4,0.06403124237432846
A,0.8500000000000001,0.16999999999999998,0.5,1.15,0.38920807202086455,0.6078852736340431,0.38920807202086455,0.6078852736340431,0.5,0.4166666666666667,1.4953540028076043e-16,1,0.6415052844301119,3,4,0.05830951894845296
A,0.8500000000000001,0.17999999999999997,0.5,1.15,0.41503111993010194,0.6352773841847263,0.41503111993010194,0.6352773841847263,0.5,0.5833333333333334,1.9647750742414317e-17,0,-0.48929075365974145,3,4,0.053851648071344994
A,0.8500000000000001,0.18999999999999995,0.5,1.15,0.44115647213726983,0.662676610805859,0.44115647213726983,0.662676610805859,0.5833333333333334,0.5,4.141004738751585e-17,0,0.018171582388411614,3,4,0.0509901951359278
A,0.8500000000000001,0.19999999999999996,0.5,1.15,0.46757956618859114,0.6900319140571066,0.46757956618859114,0.6900319140571066,0.4166666666666667,0.5,-5.3763216470533657e-17,1,-1.0912654325817046,3,4,0.04999999999999993
A,0.8500000000000001,0.20999999999999996,0.5,1.15,0.4942957159118043,0.7172985400126599,0.4942957159118043,0.7172985400126599,0.5,0.4166666666666667,3.6645637723930584e-17,0,0.09417230061270143,3,4,0.05099019513592777
A,0.8500000000000001,0.21999999999999995,0.5,1.15,0.5213001258832057,0.744437128971812,0.5213001258832057,0.744437128971812,0.4166666666666667,0.5,2.285589624561303e-16,1,-0.9118746461329664,3,4,0.05385164807134495
A,0.8500000000000001,0.22999999999999995,0.5,1.15,0.5485879056409356,0.7714130259774612,0.5485879056409356,0.7714130259774612,0.4166666666666667,0.5,-4.572396883326003e-17,0,0.45479324761757706,3,4,0.05830951894845292
A,0.8500000000000001,0.23999999999999994,0.5,1.15,0.5761540835707268,0.7981957460568109,0.5761540835707268,0.7981957460568109,0.4166666666666667,0.5,2.7568478570633103e-17,1,-1.2272097387578704,3,4,0.06403124237432839
A,0.8500000000000001,0.24999999999999992,0.5,1.15,0.6039936203984438,0.8247585560367513,0.6039936203984438,0.8247585560367513,0.4166666666666667,0.5,3.453669491493038e-17,0,0.17078073169427202,3,4,0.07071067811865464
A,0.8500000000000001,0.2599999999999999,0.5,1.15,0.632101422231984,0.8510781420226983,0.632101422231984,0.8510781420226983,0.4166666666666667,0.5,-1.564666709871098e-16,1,-0.877580328087406,3,4,0.07810249675906641
A,0.8500000000000001,0.2699999999999999,0.5,1.15,0.6604723531033637,0.8771343375626528,0.6604723531033637,0.8771343375626528,0.4166666666666667,0.5,2.909875253042136e-18,1,-1.3950587907367904,3,4,0.08602325267042614
A,0.8500000000000001,0.2799999999999999,0.5,1.15,0.6891012469699169,0.9029098924898658,0.6891012469699169,0.9029098924898658,0.4166666666666667,0.5,-7.346968343794454e-17,1,0.6607953899077655,3,4,0.09433981132056592
A,0.8500000000000001,0.2899999999999999,0.5,1.15,0.7179829191413982,0.9283902667081498,0.7179829191413982,0.9283902667081498,0.5833333333333334,0.5,3.9117538970851016e-17,1,0.9979753505974768,3,4,0.1029563014098699
A,0.8500000000000001,0.29999999999999993,0.5,1.15,0.7471121771072832,0.9535634369279813,0.7471121771072832,0.9535634369279813,0.5,0.4166666666666667,1.0800818160174366e-16,0,-0.2535009567083346,3,4,0.11180339887498938
A,0.8600000000000001,0.1,0.5,1.14,0.21741090369842211,0.4,0.21741090369842211,0.4,0.5,0.5,6.995190236001111e-17,1,-0.8921810545886457,3,4,0.10770329614269006
