v,t,w,lm,E_a_numeric,E_b_numeric,E_a_formula,E_b_formula,overlap_a,overlap_b
0.7150000000000002,0.3,1.0,0.0,0.3150000000000003,0.2850000000000002,0.31500000000000017,0.2849999999999998,0.9999999999999998,0.8224336347398977
0.7160000000000002,0.3,1.0,0.0,0.3160000000000001,0.28399999999999986,0.31600000000000017,0.2839999999999998,1.0,0.8969828974887991
0.7170000000000002,0.3,1.0,0.0,0.3170000000000001,0.2829999999999999,0.31700000000000017,0.2829999999999998,1.0,0.7947341450524792
0.7180000000000002,0.3,1.0,0.0,0.31800000000000017,0.28199999999999986,0.31800000000000017,0.2819999999999998,1.0000000000000002,0.8328849096075515
0.7190000000000002,0.3,1.0,0.0,0.31900000000000034,0.2809999999999999,0.3190000000000002,0.2809999999999998,1.0,0.7071067811865488
0.7200000000000002,0.3,1.0,0.0,0.3200000000000001,0.27999999999999975,0.3200000000000002,0.2799999999999998,1.0,0.8619053328197608
0.7210000000000002,0.3,1.0,0.0,0.3210000000000002,0.2790000000000002,0.3210000000000002,0.2789999999999998,1.0000000000000004,0.851815275364449
0.7220000000000002,0.3,1.0,0.0,0.3220000000000002,0.278,0.3220000000000002,0.2779999999999998,1.0000000000000004,0.8545446171439995
0.7230000000000002,0.3,1.0,0.0,0.3230000000000002,0.277,0.3230000000000002,0.2769999999999998,1.0000000000000004,0.9951357697424414
0.7240000000000002,0.3,1.0,0.0,0.32399999999999995,0.27599999999999986,0.3240000000000002,0.2759999999999998,1.0000000000000002,0.9989120641343869
0.7250000000000002,0.3,1.0,0.0,0.3250000000000003,0.2750000000000003,0.3250000000000002,0.2749999999999998,1.0000000000000004,0.908962534817214
0.7260000000000002,0.3,1.0,0.0,0.3260000000000003,0.2739999999999997,0.3260000000000002,0.2739999999999998,1.0000000000000002,0.9028977936008491
0.7270000000000002,0.3,1.0,0.0,0.32699999999999996,0.2729999999999998,0.3270000000000002,0.2729999999999998,1.0000000000000002,0.7071067811865477
0.7280000000000002,0.3,1.0,0.0,0.3280000000000003,0.27199999999999985,0.3280000000000002,0.2719999999999998,0.9999999999999998,0.9486922975513861
0.7290000000000002,0.3,1.0,0.0,0.32899999999999996,0.2709999999999998,0.3290000000000002,0.2709999999999998,0.9999999999999998,0.7071067811865474
0.7300000000000002,0.3,1.0,0.0,0.33000000000000024,0.27,0.3300000000000002,0.2699999999999998,1.0000000000000004,0.8815472357574708
0.7310000000000002,0.3,1.0,0.0,0.33100000000000024,0.2689999999999997,0.3310000000000002,0.2689999999999998,0.9999999999999999,0.9518679522847131
0.7320000000000002,0.3,1.0,0.0,0.3320000000000003,0.2679999999999999,0.3320000000000002,0.2679999999999998,0.9999999999999998,0.9681699442340381
0.7330000000000002,0.3,1.0,0.0,0.333,0.26699999999999946,0.3330000000000002,0.2669999999999998,0.9999999999999997,0.8945175185632701
0.7340000000000002,0.3,1.0,0.0,0.33399999999999996,0.2659999999999996,0.3340000000000002,0.2659999999999998,0.9999999999999999,0.7595254561937244
0.7350000000000002,0.3,1.0,0.0,0.335,0.26499999999999985,0.3350000000000002,0.2649999999999998,0.9999999999999997,0.7071067811865477
0.7360000000000002,0.3,1.0,0.0,0.3360000000000001,0.2639999999999996,0.3360000000000002,0.2639999999999998,0.9999999999999998,0.7512141966395017
0.7370000000000002,0.3,1.0,0.0,0.3370000000000003,0.2629999999999999,0.3370000000000002,0.2629999999999998,1.0000000000000002,0.8634546450964272
0.7380000000000002,0.3,1.0,0.0,0.338,0.26199999999999946,0.3380000000000002,0.2619999999999998,0.9999999999999998,0.7984780238215469
