v,Lx,Ly,state_index,energy,abs_energy,W_corner,W_edge,W_bulk,max_position_x,max_position_y,classification,bulk_gap_used,in_gap_window
0.8,10,10,398,-0.0024142882582471425,0.0024142882582471425,0.26512852828971833,0.5188366110568539,0.21603486065342756,0,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,399,-0.0024142882582467947,0.0024142882582467947,0.26512852828972266,0.5188366110568481,0.21603486065342883,0,0,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,400,0.02421884145433751,0.02421884145433751,0.28244535082600164,0.4358313077480683,0.2817233414259298,0,9,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
0.8,10,10,401,0.02421884145433783,0.02421884145433783,0.2824453508260041,0.4358313077480688,0.2817233414259277,0,9,bulk_or_mixed_state,0.07123465815865199,0.028493863263460796
1.0,10,10,398,0.022800680119402075,0.022800680119402075,0.25945168739784275,0.520942319516521,0.21960599308563716,9,0,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,399,0.022800680119402377,0.022800680119402377,0.25945168739784263,0.5209423195165201,0.21960599308563702,0,9,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,397,-0.056634535288873154,0.056634535288873154,0.13196164145636435,0.5801512227038021,0.28788713583983383,0,4,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,396,-0.05663453528887344,0.05663453528887344,0.1319616414563652,0.5801512227038021,0.28788713583983205,4,0,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,395,-0.07326969490085619,0.07326969490085619,0.18978477483751569,0.40859232849586624,0.4016228966666169,4,4,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,394,-0.07326969490085641,0.07326969490085641,0.18978477483751566,0.4085923284958665,0.4016228966666183,4,4,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,400,0.0916506330477282,0.0916506330477282,0.20344269750172098,0.49922134072212654,0.2973359617761539,0,9,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,401,0.09165063304772826,0.09165063304772826,0.20344269750171937,0.4992213407221252,0.2973359617761556,0,9,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,393,-0.09313210872234759,0.09313210872234759,0.17227059524610355,0.4954009407626181,0.33232846399127663,3,9,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,392,-0.0931321087223481,0.0931321087223481,0.1722705952461011,0.49540094076261737,0.33232846399128163,9,3,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,391,-0.10024191231189311,0.10024191231189311,0.1770047475991191,0.4653397950712127,0.3576554573296701,2,2,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
1.0,10,10,390,-0.10024191231189328,0.10024191231189328,0.17700474759911994,0.4653397950712132,0.35765545732966797,2,2,bulk_or_mixed_state,0.024006388438083805,0.009602555375233524
