v,t,w,lm,E_valence_M_global,E_conduction_M_global,Delta_M_global,state_a_band_index,state_b_band_index,E_state_a,E_state_b,Delta_pair,band_character_sign,signed_m_M
0.272,0.3,1.0,0.0,-0.12800000000000003,0.7279999999999991,0.8559999999999991,1,2,-0.12799999999999973,0.728,0.8559999999999997,-1.0,-0.4279999999999998
0.274,0.3,1.0,0.0,-0.12599999999999967,0.7259999999999994,0.8519999999999991,1,3,-0.12599999999999945,0.7260000000000004,0.8519999999999999,-1.0,-0.42599999999999993
0.276,0.3,1.0,0.0,-0.12399999999999964,0.7239999999999998,0.8479999999999994,1,3,-0.1239999999999996,0.7240000000000001,0.8479999999999996,-1.0,-0.4239999999999998
0.278,0.3,1.0,0.0,-0.12199999999999993,0.7219999999999999,0.8439999999999998,1,2,-0.12199999999999996,0.7219999999999995,0.8439999999999995,-1.0,-0.42199999999999976
0.28,0.3,1.0,0.0,-0.11999999999999962,0.7199999999999998,0.8399999999999994,1,3,-0.11999999999999984,0.7200000000000001,0.84,-1.0,-0.42
0.28200000000000003,0.3,1.0,0.0,-0.11799999999999977,0.7179999999999996,0.8359999999999994,1,3,-0.11799999999999955,0.718,0.8359999999999995,-1.0,-0.41799999999999976
0.28400000000000003,0.3,1.0,0.0,-0.11599999999999998,0.7159999999999999,0.8319999999999999,1,3,-0.11599999999999999,0.7160000000000003,0.8320000000000003,-1.0,-0.41600000000000015
0.28600000000000003,0.3,1.0,0.0,-0.11399999999999975,0.7139999999999994,0.8279999999999992,1,2,-0.11400000000000035,0.714,0.8280000000000003,-1.0,-0.41400000000000015
0.28800000000000003,0.3,1.0,0.0,-0.11200000000000006,0.7119999999999997,0.8239999999999998,1,3,-0.11199999999999992,0.7120000000000004,0.8240000000000003,-1.0,-0.41200000000000014
0.29,0.3,1.0,0.0,-0.1100000000000001,0.71,0.8200000000000001,1,3,-0.11000000000000011,0.7100000000000004,0.8200000000000005,-1.0,-0.41000000000000025
0.292,0.3,1.0,0.0,-0.10799999999999996,0.7079999999999999,0.8159999999999998,1,3,-0.10799999999999992,0.7080000000000006,0.8160000000000005,-1.0,-0.40800000000000025
0.294,0.3,1.0,0.0,-0.10599999999999994,0.7059999999999998,0.8119999999999998,1,2,-0.1060000000000001,0.7059999999999997,0.8119999999999998,-1.0,-0.4059999999999999
0.296,0.3,1.0,0.0,-0.10399999999999984,0.7039999999999995,0.8079999999999994,1,2,-0.10399999999999968,0.7039999999999998,0.8079999999999995,-1.0,-0.40399999999999975
0.298,0.3,1.0,0.0,-0.1019999999999999,0.7019999999999992,0.803999999999999,1,2,-0.10200000000000001,0.7019999999999998,0.8039999999999998,-1.0,-0.4019999999999999
0.3,0.3,1.0,0.0,-0.09999999999999996,0.6999999999999998,0.7999999999999998,1,3,-0.10000000000000003,0.7000000000000012,0.8000000000000012,-1.0,-0.4000000000000006
0.302,0.3,1.0,0.0,-0.098,0.6979999999999998,0.7959999999999998,1,3,-0.09800000000000017,0.6980000000000002,0.7960000000000004,-1.0,-0.3980000000000002
0.304,0.3,1.0,0.0,-0.09600000000000007,0.6959999999999996,0.7919999999999997,1,2,-0.09599999999999968,0.696,0.7919999999999996,-1.0,-0.3959999999999998
0.306,0.3,1.0,0.0,-0.09399999999999989,0.6939999999999996,0.7879999999999995,1,2,-0.094,0.6939999999999996,0.7879999999999996,-1.0,-0.3939999999999998
0.308,0.3,1.0,0.0,-0.09199999999999992,0.6919999999999998,0.7839999999999998,1,2,-0.09199999999999986,0.6920000000000001,0.7839999999999999,-1.0,-0.39199999999999996
0.31,0.3,1.0,0.0,-0.08999999999999966,0.6899999999999997,0.7799999999999994,1,3,-0.08999999999999965,0.6899999999999998,0.7799999999999995,-1.0,-0.38999999999999974
0.312,0.3,1.0,0.0,-0.08800000000000012,0.6879999999999998,0.7759999999999999,1,3,-0.08799999999999965,0.6880000000000002,0.7759999999999998,-1.0,-0.3879999999999999
0.314,0.3,1.0,0.0,-0.08599999999999947,0.6859999999999999,0.7719999999999994,1,2,-0.08599999999999978,0.6859999999999995,0.7719999999999992,-1.0,-0.3859999999999996
0.316,0.3,1.0,0.0,-0.08399999999999991,0.6839999999999996,0.7679999999999996,1,2,-0.08399999999999977,0.6839999999999997,0.7679999999999995,-1.0,-0.38399999999999973
0.318,0.3,1.0,0.0,-0.08199999999999995,0.6819999999999997,0.7639999999999997,1,3,-0.08199999999999982,0.6819999999999998,0.7639999999999997,-1.0,-0.38199999999999984
0.32,0.3,1.0,0.0,-0.0799999999999998,0.6799999999999998,0.7599999999999996,1,3,-0.0799999999999999,0.68,0.76,-1.0,-0.38
0.322,0.3,1.0,0.0,-0.07800000000000007,0.6779999999999997,0.7559999999999998,1,2,-0.07799999999999993,0.6779999999999998,0.7559999999999998,-1.0,-0.3779999999999999
0.324,0.3,1.0,0.0,-0.07600000000000003,0.6759999999999999,0.752,1,3,-0.07599999999999969,0.6759999999999999,0.7519999999999997,-1.0,-0.37599999999999983
0.326,0.3,1.0,0.0,-0.07399999999999982,0.6739999999999995,0.7479999999999993,1,2,-0.07400000000000022,0.6739999999999995,0.7479999999999997,-1.0,-0.37399999999999983
0.328,0.3,1.0,0.0,-0.07200000000000013,0.6719999999999999,0.7440000000000001,1,3,-0.072,0.6720000000000003,0.7440000000000002,-1.0,-0.3720000000000001
0.33,0.3,1.0,0.0,-0.06999999999999998,0.6699999999999993,0.7399999999999992,1,3,-0.0699999999999998,0.6700000000000004,0.7400000000000002,-1.0,-0.3700000000000001
0.332,0.3,1.0,0.0,-0.06799999999999956,0.6679999999999994,0.7359999999999989,1,2,-0.06800000000000021,0.6679999999999998,0.736,-1.0,-0.368
0.334,0.3,1.0,0.0,-0.06599999999999974,0.6659999999999998,0.7319999999999995,1,2,-0.06600000000000025,0.6659999999999997,0.732,-1.0,-0.366
0.336,0.3,1.0,0.0,-0.06399999999999993,0.6639999999999998,0.7279999999999998,1,3,-0.06399999999999967,0.6640000000000004,0.728,-1.0,-0.364
0.338,0.3,1.0,0.0,-0.06199999999999939,0.6619999999999998,0.7239999999999992,1,2,-0.0620000000000002,0.6619999999999997,0.7239999999999999,-1.0,-0.36199999999999993
0.34,0.3,1.0,0.0,-0.059999999999999866,0.659999999999999,0.7199999999999989,1,3,-0.060000000000000525,0.6600000000000001,0.7200000000000006,-1.0,-0.3600000000000003
0.342,0.3,1.0,0.0,-0.05799999999999973,0.6579999999999996,0.7159999999999993,1,2,-0.05800000000000017,0.6579999999999999,0.7160000000000001,-1.0,-0.35800000000000004
0.34400000000000003,0.3,1.0,0.0,-0.055999999999999564,0.6559999999999997,0.7119999999999993,1,3,-0.05599999999999993,0.656,0.712,-1.0,-0.356
0.34600000000000003,0.3,1.0,0.0,-0.05399999999999998,0.6539999999999998,0.7079999999999997,1,3,-0.05400000000000015,0.6540000000000001,0.7080000000000003,-1.0,-0.35400000000000015
0.34800000000000003,0.3,1.0,0.0,-0.051999999999999935,0.6519999999999995,0.7039999999999994,1,2,-0.0520000000000002,0.6519999999999999,0.7040000000000001,-1.0,-0.35200000000000004
0.35000000000000003,0.3,1.0,0.0,-0.04999999999999976,0.6499999999999992,0.699999999999999,1,3,-0.04999999999999957,0.6499999999999999,0.6999999999999995,-1.0,-0.34999999999999976
0.352,0.3,1.0,0.0,-0.04799999999999999,0.6479999999999995,0.6959999999999995,1,2,-0.04799999999999971,0.6479999999999991,0.6959999999999988,-1.0,-0.3479999999999994
0.354,0.3,1.0,0.0,-0.0459999999999996,0.6459999999999998,0.6919999999999994,1,3,-0.04599999999999969,0.6460000000000001,0.6919999999999998,-1.0,-0.3459999999999999
0.356,0.3,1.0,0.0,-0.04399999999999999,0.6439999999999996,0.6879999999999996,1,2,-0.0440000000000002,0.6439999999999999,0.6880000000000001,-1.0,-0.34400000000000003
0.358,0.3,1.0,0.0,-0.04199999999999987,0.6419999999999998,0.6839999999999997,1,3,-0.041999999999999975,0.6420000000000001,0.684,-1.0,-0.342
0.36,0.3,1.0,0.0,-0.039999999999999904,0.6399999999999997,0.6799999999999996,1,2,-0.04000000000000032,0.6400000000000001,0.6800000000000005,-1.0,-0.34000000000000025
0.362,0.3,1.0,0.0,-0.03799999999999978,0.6379999999999998,0.6759999999999996,1,2,-0.038000000000000124,0.6379999999999999,0.676,-1.0,-0.338
0.364,0.3,1.0,0.0,-0.036000000000000226,0.6359999999999995,0.6719999999999997,1,2,-0.035999999999999976,0.636,0.6719999999999999,-1.0,-0.33599999999999997
0.366,0.3,1.0,0.0,-0.033999999999999475,0.6339999999999996,0.667999999999999,1,3,-0.0339999999999996,0.6339999999999998,0.6679999999999994,-1.0,-0.3339999999999997
0.368,0.3,1.0,0.0,-0.031999999999999716,0.6319999999999997,0.6639999999999994,1,3,-0.03200000000000017,0.6320000000000006,0.6640000000000007,-1.0,-0.33200000000000035
0.37,0.3,1.0,0.0,-0.03000000000000013,0.6299999999999996,0.6599999999999997,1,2,-0.029999999999999683,0.6299999999999998,0.6599999999999995,-1.0,-0.32999999999999974
0.372,0.3,1.0,0.0,-0.027999999999999855,0.6279999999999998,0.6559999999999996,1,3,-0.02800000000000009,0.6280000000000002,0.6560000000000004,-1.0,-0.3280000000000002
0.374,0.3,1.0,0.0,-0.025999999999999926,0.6259999999999997,0.6519999999999996,1,2,-0.026000000000000197,0.6259999999999998,0.652,-1.0,-0.326
0.376,0.3,1.0,0.0,-0.023999999999999716,0.6239999999999999,0.6479999999999996,1,3,-0.023999999999999987,0.6240000000000003,0.6480000000000004,-1.0,-0.3240000000000002
0.378,0.3,1.0,0.0,-0.02199999999999993,0.622,0.6439999999999999,1,2,-0.022000000000000162,0.6220000000000001,0.6440000000000002,-1.0,-0.3220000000000001
0.38,0.3,1.0,0.0,-0.01999999999999999,0.6199999999999996,0.6399999999999996,1,3,-0.019999999999999882,0.62,0.6399999999999999,-1.0,-0.31999999999999995
0.382,0.3,1.0,0.0,-0.017999999999999995,0.6179999999999995,0.6359999999999996,1,2,-0.018000000000000398,0.618,0.6360000000000003,-1.0,-0.31800000000000017
0.384,0.3,1.0,0.0,-0.015999999999999865,0.6159999999999997,0.6319999999999996,1,2,-0.016000000000000205,0.6159999999999998,0.632,-1.0,-0.316
0.386,0.3,1.0,0.0,-0.013999999999999893,0.6139999999999994,0.6279999999999993,1,3,-0.014000000000000037,0.614,0.628,-1.0,-0.314
0.388,0.3,1.0,0.0,-0.011999999999999851,0.6119999999999997,0.6239999999999996,1,2,-0.012000000000000434,0.6119999999999997,0.6240000000000001,-1.0,-0.31200000000000006
0.39,0.3,1.0,0.0,-0.009999999999999742,0.6099999999999998,0.6199999999999996,1,2,-0.009999999999999867,0.6100000000000001,0.62,-1.0,-0.31
0.392,0.3,1.0,0.0,-0.007999999999999906,0.6079999999999999,0.6159999999999998,1,2,-0.007999999999999827,0.6079999999999998,0.6159999999999995,-1.0,-0.3079999999999998
0.394,0.3,1.0,0.0,-0.005999999999999759,0.6059999999999994,0.6119999999999992,1,3,-0.0059999999999998475,0.6060000000000002,0.6120000000000001,-1.0,-0.30600000000000005
0.396,0.3,1.0,0.0,-0.004000000000000059,0.6039999999999998,0.6079999999999999,1,2,-0.004000000000000048,0.6039999999999995,0.6079999999999995,-1.0,-0.30399999999999977
0.398,0.3,1.0,0.0,-0.001999999999999934,0.602,0.6039999999999999,1,2,-0.0020000000000000902,0.6019999999999998,0.6039999999999999,-1.0,-0.30199999999999994
0.4,0.3,1.0,0.0,2.9208409817132123e-16,0.5999999999999999,0.5999999999999995,1,2,-1.5959455978986625e-16,0.5999999999999999,0.6,-1.0,-0.3
0.402,0.3,1.0,0.0,0.0019999999999998916,0.5979999999999994,0.5959999999999995,1,3,0.001999999999999393,0.5980000000000001,0.5960000000000006,-1.0,-0.2980000000000003
0.404,0.3,1.0,0.0,0.004000000000000072,0.5959999999999998,0.5919999999999996,1,2,0.0040000000000001605,0.596,0.5919999999999999,-1.0,-0.29599999999999993
0.406,0.3,1.0,0.0,0.005999999999999868,0.5939999999999996,0.5879999999999997,1,3,0.006000000000000005,0.5940000000000002,0.5880000000000002,-1.0,-0.2940000000000001
0.40800000000000003,0.3,1.0,0.0,0.008000000000000129,0.5919999999999999,0.5839999999999997,1,2,0.00800000000000034,0.5919999999999996,0.5839999999999993,-1.0,-0.29199999999999965
0.41000000000000003,0.3,1.0,0.0,0.009999999999999839,0.5899999999999995,0.5799999999999997,1,2,0.010000000000000472,0.5899999999999995,0.5799999999999991,-1.0,-0.28999999999999954
0.41200000000000003,0.3,1.0,0.0,0.012000000000000097,0.5879999999999996,0.5759999999999995,1,3,0.012000000000000037,0.5880000000000002,0.5760000000000002,-1.0,-0.2880000000000001
0.41400000000000003,0.3,1.0,0.0,0.014000000000000025,0.5859999999999997,0.5719999999999997,1,3,0.013999999999999799,0.5860000000000005,0.5720000000000007,-1.0,-0.28600000000000037
0.41600000000000004,0.3,1.0,0.0,0.01600000000000007,0.5839999999999996,0.5679999999999996,1,3,0.016000000000000195,0.5840000000000001,0.5679999999999998,-1.0,-0.2839999999999999
0.418,0.3,1.0,0.0,0.01800000000000005,0.5819999999999999,0.5639999999999998,1,3,0.017999999999999593,0.5819999999999999,0.5640000000000003,-1.0,-0.28200000000000014
0.42,0.3,1.0,0.0,0.020000000000000025,0.58,0.5599999999999999,1,2,0.019999999999999685,0.5799999999999997,0.56,-1.0,-0.28
0.422,0.3,1.0,0.0,0.02200000000000028,0.5779999999999998,0.5559999999999996,1,3,0.021999999999999947,0.5780000000000004,0.5560000000000005,-1.0,-0.27800000000000025
0.424,0.3,1.0,0.0,0.023999999999999848,0.576,0.5520000000000002,1,3,0.02399999999999983,0.5760000000000003,0.5520000000000005,-1.0,-0.27600000000000025
0.426,0.3,1.0,0.0,0.025999999999999947,0.5739999999999995,0.5479999999999996,1,3,0.02599999999999986,0.5740000000000005,0.5480000000000006,-1.0,-0.2740000000000003
0.428,0.3,1.0,0.0,0.027999999999999952,0.5719999999999995,0.5439999999999996,1,2,0.02800000000000023,0.572,0.5439999999999997,-1.0,-0.27199999999999985
0.43,0.3,1.0,0.0,0.030000000000000224,0.5699999999999997,0.5399999999999995,1,3,0.030000000000000093,0.57,0.5399999999999998,-1.0,-0.2699999999999999
0.432,0.3,1.0,0.0,0.03199999999999989,0.5679999999999995,0.5359999999999996,1,2,0.03199999999999978,0.5679999999999995,0.5359999999999997,-1.0,-0.26799999999999985
0.434,0.3,1.0,0.0,0.0339999999999998,0.566,0.5320000000000001,1,3,0.03400000000000009,0.5660000000000002,0.532,-1.0,-0.266
0.436,0.3,1.0,0.0,0.0360000000000001,0.5639999999999993,0.5279999999999991,1,2,0.03600000000000005,0.5639999999999996,0.5279999999999996,-1.0,-0.2639999999999998
0.438,0.3,1.0,0.0,0.03799999999999991,0.5619999999999997,0.5239999999999998,1,3,0.03799999999999983,0.5620000000000004,0.5240000000000006,-1.0,-0.2620000000000003
0.44,0.3,1.0,0.0,0.03999999999999986,0.5599999999999999,0.5200000000000001,1,3,0.03999999999999994,0.5600000000000004,0.5200000000000005,-1.0,-0.26000000000000023
0.442,0.3,1.0,0.0,0.042000000000000086,0.5579999999999998,0.5159999999999998,1,2,0.04199999999999993,0.558,0.5160000000000001,-1.0,-0.25800000000000006
0.444,0.3,1.0,0.0,0.04399999999999985,0.5559999999999997,0.5119999999999999,1,3,0.04400000000000006,0.5560000000000003,0.5120000000000002,-1.0,-0.2560000000000001
0.446,0.3,1.0,0.0,0.04600000000000008,0.5539999999999999,0.5079999999999999,1,3,0.045999999999999826,0.5540000000000005,0.5080000000000007,-1.0,-0.25400000000000034
0.448,0.3,1.0,0.0,0.04799999999999993,0.5519999999999997,0.5039999999999998,1,2,0.04799999999999986,0.5520000000000002,0.5040000000000003,-1.0,-0.25200000000000017
0.45,0.3,1.0,0.0,0.04999999999999991,0.5499999999999999,0.5,1,3,0.0500000000000001,0.55,0.49999999999999994,-1.0,-0.24999999999999997
0.452,0.3,1.0,0.0,0.051999999999999935,0.5479999999999996,0.49599999999999966,1,2,0.05200000000000014,0.5479999999999999,0.4959999999999998,-1.0,-0.2479999999999999
0.454,0.3,1.0,0.0,0.054000000000000124,0.5459999999999998,0.4919999999999997,1,2,0.054000000000000194,0.5460000000000002,0.49199999999999994,-1.0,-0.24599999999999997
0.456,0.3,1.0,0.0,0.056000000000000036,0.5439999999999997,0.48799999999999966,1,2,0.055999999999999904,0.5439999999999999,0.48800000000000004,-1.0,-0.24400000000000002
0.458,0.3,1.0,0.0,0.05800000000000005,0.5419999999999999,0.4839999999999999,1,3,0.05800000000000004,0.5419999999999999,0.4839999999999999,-1.0,-0.24199999999999994
0.46,0.3,1.0,0.0,0.06000000000000012,0.5399999999999998,0.4799999999999997,1,2,0.05999999999999976,0.5399999999999998,0.48000000000000004,-1.0,-0.24000000000000002
0.462,0.3,1.0,0.0,0.06200000000000036,0.5379999999999999,0.47599999999999953,1,3,0.06200000000000008,0.5380000000000001,0.4760000000000001,-1.0,-0.23800000000000004
0.464,0.3,1.0,0.0,0.06400000000000004,0.536,0.472,1,3,0.06400000000000004,0.5360000000000001,0.4720000000000001,-1.0,-0.23600000000000004
0.466,0.3,1.0,0.0,0.06600000000000006,0.5339999999999999,0.46799999999999986,1,3,0.06599999999999996,0.534,0.4680000000000001,-1.0,-0.23400000000000004
0.468,0.3,1.0,0.0,0.06800000000000005,0.5319999999999999,0.46399999999999986,1,3,0.06799999999999987,0.5320000000000001,0.4640000000000003,-1.0,-0.23200000000000015
0.47000000000000003,0.3,1.0,0.0,0.07000000000000005,0.5299999999999999,0.45999999999999985,1,2,0.07000000000000017,0.53,0.45999999999999985,-1.0,-0.22999999999999993
0.47200000000000003,0.3,1.0,0.0,0.07199999999999993,0.528,0.45600000000000007,1,3,0.07200000000000017,0.5279999999999999,0.45599999999999974,-1.0,-0.22799999999999987
0.47400000000000003,0.3,1.0,0.0,0.07400000000000005,0.5259999999999998,0.45199999999999974,1,2,0.0739999999999998,0.5259999999999998,0.452,-1.0,-0.226
0.47600000000000003,0.3,1.0,0.0,0.07600000000000003,0.5239999999999999,0.4479999999999999,1,3,0.07600000000000012,0.524,0.4479999999999999,-1.0,-0.22399999999999995
0.47800000000000004,0.3,1.0,0.0,0.07799999999999999,0.5219999999999998,0.44399999999999984,1,2,0.07799999999999971,0.522,0.4440000000000003,-1.0,-0.22200000000000014
0.48,0.3,1.0,0.0,0.08000000000000013,0.5199999999999997,0.43999999999999956,1,3,0.07999999999999957,0.52,0.44000000000000045,-1.0,-0.22000000000000022
0.482,0.3,1.0,0.0,0.08200000000000002,0.5179999999999999,0.4359999999999999,1,2,0.08199999999999988,0.5179999999999999,0.43600000000000005,-1.0,-0.21800000000000003
0.484,0.3,1.0,0.0,0.08400000000000016,0.5159999999999997,0.4319999999999995,1,2,0.08399999999999974,0.5159999999999996,0.43199999999999983,-1.0,-0.21599999999999991
0.486,0.3,1.0,0.0,0.08600000000000016,0.5139999999999998,0.4279999999999996,1,3,0.08600000000000013,0.5140000000000003,0.4280000000000002,-1.0,-0.2140000000000001
0.488,0.3,1.0,0.0,0.08800000000000012,0.5119999999999998,0.42399999999999965,1,3,0.08800000000000015,0.512,0.4239999999999999,-1.0,-0.21199999999999994
0.49,0.3,1.0,0.0,0.09000000000000008,0.5099999999999998,0.4199999999999997,1,3,0.09000000000000001,0.5100000000000001,0.4200000000000001,-1.0,-0.21000000000000005
0.492,0.3,1.0,0.0,0.09200000000000011,0.5079999999999999,0.4159999999999998,1,3,0.09199999999999998,0.5080000000000001,0.41600000000000015,-1.0,-0.20800000000000007
0.494,0.3,1.0,0.0,0.09400000000000014,0.506,0.41199999999999987,1,2,0.09399999999999988,0.5059999999999999,0.41200000000000003,-1.0,-0.20600000000000002
0.496,0.3,1.0,0.0,0.09600000000000022,0.5039999999999997,0.4079999999999995,1,2,0.0959999999999999,0.5039999999999997,0.40799999999999975,-1.0,-0.20399999999999988
0.498,0.3,1.0,0.0,0.09799999999999996,0.5019999999999999,0.4039999999999999,1,2,0.09800000000000027,0.5019999999999998,0.4039999999999995,-1.0,-0.20199999999999976
0.5,0.3,1.0,0.0,0.10000000000000005,0.49999999999999967,0.39999999999999963,1,3,0.09999999999999994,0.5,0.4000000000000001,-1.0,-0.20000000000000004
0.502,0.3,1.0,0.0,0.10199999999999983,0.49799999999999967,0.39599999999999985,1,3,0.10200000000000033,0.49800000000000005,0.39599999999999974,-1.0,-0.19799999999999987
0.504,0.3,1.0,0.0,0.10400000000000013,0.4959999999999999,0.39199999999999974,1,3,0.10400000000000029,0.496,0.3919999999999997,-1.0,-0.19599999999999984
0.506,0.3,1.0,0.0,0.1060000000000001,0.494,0.3879999999999999,1,3,0.10600000000000054,0.49400000000000005,0.3879999999999995,-1.0,-0.19399999999999976
0.508,0.3,1.0,0.0,0.10799999999999989,0.4919999999999999,0.384,1,3,0.10799999999999976,0.492,0.38400000000000023,-1.0,-0.19200000000000012
0.51,0.3,1.0,0.0,0.11000000000000018,0.48999999999999977,0.37999999999999956,1,3,0.11000000000000014,0.49000000000000027,0.3800000000000001,-1.0,-0.19000000000000006
0.512,0.3,1.0,0.0,0.11200000000000009,0.4879999999999995,0.3759999999999994,1,3,0.11200000000000017,0.4880000000000001,0.37599999999999995,-1.0,-0.18799999999999997
0.514,0.3,1.0,0.0,0.11399999999999998,0.48599999999999977,0.3719999999999998,1,3,0.11399999999999996,0.48600000000000027,0.37200000000000033,-1.0,-0.18600000000000017
0.516,0.3,1.0,0.0,0.11600000000000012,0.48399999999999965,0.36799999999999955,1,2,0.11600000000000031,0.48400000000000004,0.3679999999999997,-1.0,-0.18399999999999986
0.518,0.3,1.0,0.0,0.11800000000000016,0.48199999999999993,0.36399999999999977,1,3,0.1180000000000003,0.4820000000000002,0.3639999999999999,-1.0,-0.18199999999999994
0.52,0.3,1.0,0.0,0.12000000000000001,0.48,0.36,1,3,0.11999999999999983,0.4799999999999999,0.3600000000000001,-1.0,-0.18000000000000005
0.522,0.3,1.0,0.0,0.12199999999999994,0.4779999999999997,0.35599999999999976,1,2,0.12200000000000004,0.47799999999999976,0.3559999999999997,-1.0,-0.17799999999999985
0.524,0.3,1.0,0.0,0.1239999999999999,0.47599999999999976,0.35199999999999987,1,3,0.12400000000000042,0.47600000000000037,0.352,-1.0,-0.176
0.526,0.3,1.0,0.0,0.12600000000000003,0.4739999999999999,0.34799999999999986,1,2,0.12600000000000006,0.4739999999999998,0.34799999999999975,-1.0,-0.17399999999999988
0.528,0.3,1.0,0.0,0.12800000000000003,0.47199999999999953,0.34399999999999953,1,2,0.12799999999999964,0.4719999999999998,0.3440000000000002,-1.0,-0.1720000000000001
0.53,0.3,1.0,0.0,0.1300000000000002,0.47,0.33999999999999975,1,2,0.13000000000000012,0.4699999999999998,0.3399999999999997,-1.0,-0.16999999999999985
0.532,0.3,1.0,0.0,0.13200000000000003,0.46799999999999975,0.33599999999999974,1,2,0.13200000000000003,0.46799999999999986,0.33599999999999985,-1.0,-0.16799999999999993
0.534,0.3,1.0,0.0,0.13399999999999995,0.4659999999999995,0.3319999999999996,1,3,0.1339999999999999,0.4660000000000001,0.3320000000000002,-1.0,-0.1660000000000001
0.536,0.3,1.0,0.0,0.13600000000000015,0.46399999999999986,0.32799999999999974,1,3,0.13600000000000048,0.4640000000000001,0.3279999999999996,-1.0,-0.1639999999999998
0.538,0.3,1.0,0.0,0.13799999999999998,0.46199999999999986,0.32399999999999984,1,2,0.13799999999999976,0.46199999999999986,0.32400000000000007,-1.0,-0.16200000000000003
0.54,0.3,1.0,0.0,0.14000000000000012,0.45999999999999974,0.3199999999999996,1,3,0.1399999999999998,0.4600000000000008,0.320000000000001,-1.0,-0.1600000000000005
0.542,0.3,1.0,0.0,0.14199999999999993,0.45799999999999996,0.31600000000000006,1,2,0.14200000000000015,0.4579999999999993,0.31599999999999917,-1.0,-0.15799999999999959
0.544,0.3,1.0,0.0,0.1440000000000002,0.4559999999999999,0.3119999999999997,1,2,0.14399999999999968,0.4559999999999998,0.3120000000000001,-1.0,-0.15600000000000006
0.546,0.3,1.0,0.0,0.14600000000000032,0.4539999999999998,0.3079999999999995,1,3,0.14599999999999988,0.45399999999999996,0.30800000000000005,-1.0,-0.15400000000000003
0.548,0.3,1.0,0.0,0.14800000000000008,0.4519999999999999,0.3039999999999998,1,2,0.14800000000000016,0.4519999999999999,0.3039999999999997,-1.0,-0.15199999999999986
0.55,0.3,1.0,0.0,0.15000000000000008,0.4499999999999996,0.29999999999999954,1,2,0.14999999999999994,0.4499999999999995,0.2999999999999996,-1.0,-0.1499999999999998
0.552,0.3,1.0,0.0,0.1520000000000003,0.4479999999999999,0.2959999999999996,1,3,0.15200000000000016,0.4480000000000003,0.29600000000000015,-1.0,-0.14800000000000008
0.554,0.3,1.0,0.0,0.15400000000000014,0.44599999999999984,0.2919999999999997,1,2,0.15400000000000005,0.4459999999999997,0.2919999999999996,-1.0,-0.1459999999999998
0.556,0.3,1.0,0.0,0.15599999999999992,0.4439999999999997,0.28799999999999976,1,2,0.1560000000000002,0.444,0.2879999999999998,-1.0,-0.1439999999999999
0.558,0.3,1.0,0.0,0.15800000000000053,0.4419999999999998,0.28399999999999925,1,2,0.15799999999999984,0.4419999999999999,0.28400000000000003,-1.0,-0.14200000000000002
0.56,0.3,1.0,0.0,0.15999999999999995,0.43999999999999995,0.28,1,3,0.16000000000000011,0.44,0.2799999999999999,-1.0,-0.13999999999999996
0.562,0.3,1.0,0.0,0.16200000000000003,0.4379999999999998,0.27599999999999975,1,2,0.1619999999999999,0.43799999999999983,0.2759999999999999,-1.0,-0.13799999999999996
0.5640000000000001,0.3,1.0,0.0,0.16399999999999995,0.4359999999999995,0.2719999999999996,1,3,0.1639999999999999,0.43600000000000005,0.27200000000000013,-1.0,-0.13600000000000007
0.5660000000000001,0.3,1.0,0.0,0.16600000000000004,0.43399999999999983,0.2679999999999998,1,3,0.16599999999999984,0.43399999999999994,0.2680000000000001,-1.0,-0.13400000000000006
0.5680000000000001,0.3,1.0,0.0,0.1680000000000002,0.4319999999999997,0.2639999999999995,1,2,0.16799999999999968,0.4319999999999999,0.26400000000000023,-1.0,-0.13200000000000012
0.5700000000000001,0.3,1.0,0.0,0.1700000000000001,0.42999999999999977,0.2599999999999997,1,3,0.17000000000000004,0.42999999999999994,0.2599999999999999,-1.0,-0.12999999999999995
0.5720000000000001,0.3,1.0,0.0,0.17200000000000015,0.4279999999999998,0.2559999999999997,1,3,0.17199999999999974,0.42800000000000005,0.25600000000000034,-1.0,-0.12800000000000017
0.5740000000000001,0.3,1.0,0.0,0.17400000000000002,0.4259999999999999,0.2519999999999999,1,2,0.17399999999999993,0.42599999999999966,0.2519999999999997,-1.0,-0.12599999999999986
0.5760000000000001,0.3,1.0,0.0,0.17599999999999993,0.42399999999999993,0.248,1,3,0.1760000000000003,0.42400000000000027,0.24799999999999997,-1.0,-0.12399999999999999
0.578,0.3,1.0,0.0,0.17799999999999994,0.4219999999999998,0.24399999999999988,1,3,0.17800000000000007,0.42200000000000054,0.24400000000000047,-1.0,-0.12200000000000023
0.58,0.3,1.0,0.0,0.17999999999999988,0.42,0.2400000000000001,1,3,0.18000000000000013,0.42000000000000015,0.24000000000000002,-1.0,-0.12000000000000001
0.582,0.3,1.0,0.0,0.182,0.4179999999999998,0.23599999999999982,1,3,0.18200000000000027,0.41800000000000054,0.23600000000000027,-1.0,-0.11800000000000013
0.584,0.3,1.0,0.0,0.1840000000000001,0.41599999999999965,0.23199999999999954,1,3,0.18399999999999989,0.41600000000000015,0.23200000000000026,-1.0,-0.11600000000000013
0.586,0.3,1.0,0.0,0.1860000000000001,0.41399999999999987,0.22799999999999976,1,3,0.18599999999999994,0.4140000000000006,0.22800000000000065,-1.0,-0.11400000000000032
