ky,band_index,energy,edge_weight
-3.141592653589793,124,-0.5923042655446217,0.008167425056649245
-3.141592653589793,125,-0.5923042655446212,0.00816742505664995
-3.141592653589793,126,-0.5838286985532427,0.015628430002315827
-3.141592653589793,127,-0.5838286985532426,0.015628430002315244
-3.141592653589793,128,-0.5734926776218503,0.023206146231570437
-3.141592653589793,129,-0.5734926776218502,0.02320614623157029
-3.141592653589793,130,-0.5620526267584812,0.030245349068061648
-3.141592653589793,131,-0.5620526267584809,0.030245349068061717
-3.141592653589793,132,-0.5500435868455037,0.036576052444408154
-3.141592653589793,133,-0.5500435868455036,0.036576052444408605
-3.141592653589793,134,-0.5378222435989108,0.0422125111684898
-3.141592653589793,135,-0.5378222435989106,0.04221251116848963
-3.141592653589793,136,-0.5256205485449863,0.047209504711371655
-3.141592653589793,137,-0.5256205485449862,0.04720950471137063
-3.141592653589793,138,-0.5135874253991708,0.05161407878471646
-3.141592653589793,139,-0.5135874253991707,0.05161407878471654
-3.141592653589793,140,-0.5018171546898916,0.055456939834390276
-3.141592653589793,141,-0.5018171546898915,0.05545693983439194
-3.141592653589793,142,-0.49036789156042404,0.058756676883532116
-3.141592653589793,143,-0.49036789156042393,0.058756676883532546
-3.141592653589793,144,-0.47927366913512504,0.06152650316400771
-3.141592653589793,145,-0.4792736691351247,0.06152650316400712
-3.141592653589793,146,-0.4685522498927235,0.06378016561451488
-3.141592653589793,147,-0.46855224989272337,0.06378016561451363
-3.141592653589793,148,-0.45821034102986946,0.06553622468043449
-3.141592653589793,149,-0.45821034102986935,0.06553622468043274
-3.141592653589793,150,-0.4482471192846998,0.06682074161554269
-3.141592653589793,151,-0.44824711928469957,0.06682074161554141
-3.141592653589793,152,-0.4386566536461385,0.06766863033736226
-3.141592653589793,153,-0.4386566536461385,0.06766863033736334
-3.141592653589793,154,-0.4294295958873462,0.06812394983456077
