ky,band_index,energy,edge_weight
-3.141592653589793,346,0.20000000000000093,0.04319766904833027
-3.141592653589793,347,0.20000000000000098,0.027466705550291612
-3.141592653589793,348,0.200000000000001,0.02336357956423394
-3.141592653589793,349,0.200000000000001,0.023874898020223682
-3.141592653589793,350,0.20000000000000104,0.08128665927992808
-3.141592653589793,351,0.20000000000000107,0.0214251671584876
-3.141592653589793,352,0.20000000000000107,0.019741669211716165
-3.141592653589793,353,0.20000000000000134,0.04415828631042659
-3.141592653589793,354,0.20000000000000137,0.10660688603193448
-3.141592653589793,355,0.2000000000000014,0.026611723331063843
-3.141592653589793,356,0.20000000000000145,0.021986125062402478
-3.141592653589793,357,0.2000000000000015,0.07132336867770406
-3.141592653589793,358,0.20000000000000173,0.007535677214574774
-3.141592653589793,359,0.2000000000000019,0.0796272437579414
-3.141592653589793,360,0.803017858218575,0.0037178263556353775
-3.141592653589793,361,0.8030178582185754,0.003717826355635381
-3.141592653589793,362,0.8119423124044405,0.013875832266064744
-3.141592653589793,363,0.8119423124044408,0.013875832266064805
-3.141592653589793,364,0.826406570555884,0.02802710019833691
-3.141592653589793,365,0.8264065705558841,0.028027100198337256
-3.141592653589793,366,0.8458633572649537,0.04342675797564711
-3.141592653589793,367,0.8458633572649537,0.04342675797564697
-3.141592653589793,368,0.8696637402685922,0.057955367803130105
-3.141592653589793,369,0.8696637402685929,0.05795536780313131
-3.141592653589793,370,0.8971352550071012,0.07042088801178088
-3.141592653589793,371,0.8971352550071012,0.07042088801178067
-3.141592653589793,372,0.927640871907885,0.08040162103091546
-3.141592653589793,373,0.9276408719078851,0.08040162103091693
-3.141592653589793,374,0.9606123841495439,0.08794517218541537
-3.141592653589793,375,0.9606123841495442,0.08794517218541627
-3.141592653589793,376,0.9955621143138197,0.09331520617880647
-3.141592653589793,377,0.9955621143138201,0.09331520617880693
-3.141592653589793,378,1.0320807753270156,0.09683597307598378
-3.141592653589793,379,1.032080775327016,0.09683597307598504
-3.141592653589793,380,1.0698285310382334,0.09881663525547649
-3.141592653589793,381,1.0698285310382334,0.09881663525547577
-3.141592653589793,382,1.1085239036322365,0.09952412761943052
-3.141592653589793,383,1.1085239036322367,0.09952412761943058
-3.141592653589793,384,1.1479330034209887,0.09918048294265089
-3.141592653589793,385,1.147933003420989,0.09918048294265194
-3.141592653589793,386,1.1878601284552304,0.09797028201416198
-3.141592653589793,387,1.1878601284552306,0.097970282014162
-3.141592653589793,388,1.228140002107283,0.0960508478888277
-3.141592653589793,389,1.2281400021072835,0.09605084788882834
-3.141592653589793,390,1.2686315553083556,0.09356181777833925
-3.141592653589793,391,1.2686315553083558,0.09356181777833969
-3.141592653589793,392,1.309213027297098,0.09063278286315962
-3.141592653589793,393,1.3092130272970983,0.09063278286315962
-3.141592653589793,394,1.3497781362084746,0.08738865482806796
-3.141592653589793,395,1.3497781362084746,0.08738865482806693
-3.141592653589793,396,1.3902330942444368,0.08395284011715909
-3.141592653589793,397,1.3902330942444376,0.08395284011715845
-3.141592653589793,398,1.4304942798960198,0.08044847099760088
-3.141592653589793,399,1.43049427989602,0.080448470997602
-3.141592653589793,400,1.4704864177334818,0.07699800089018474
-3.141592653589793,401,1.4704864177334824,0.07699800089018338
-3.141592653589793,402,1.5101411493874946,0.0737214863908312
-3.141592653589793,403,1.5101411493874946,0.07372148639083075
-3.141592653589793,404,1.549395906252382,0.07073387787828847
-3.141592653589793,405,1.5493959062523823,0.07073387787828773
-3.141592653589793,406,1.5881930155398123,0.06814163464531647
-3.141592653589793,407,1.5881930155398125,0.06814163464531682
-3.141592653589793,408,1.6264789875295884,0.06603897145053267
-3.141592653589793,409,1.6264789875295893,0.06603897145053347
-3.141592653589793,410,1.6642039442008942,0.06450403068034893
-3.141592653589793,411,1.6642039442008945,0.0645040306803488
-3.141592653589793,412,1.7013211587652262,0.0635952565948187
