kx,band_index,energy,edge_weight
-3.141592653589793,252,0.8034437738676958,0.038125476536787245
-3.141592653589793,253,0.8034437738676959,0.03812547653679558
-3.141592653589793,254,0.8044773291331445,0.047478255319022215
-3.141592653589793,255,0.8044773291331446,0.0474782553190272
-3.141592653589793,256,0.8056371836649583,0.056917271049170784
-3.141592653589793,257,0.8056371836649585,0.0569172710491609
-3.141592653589793,258,0.8069191767676336,0.06611834546309481
-3.141592653589793,259,0.806919176767634,0.0661183454631245
-3.141592653589793,260,0.80831874603719,0.07477536503499804
-3.141592653589793,261,0.8083187460371901,0.07477536503499198
-3.141592653589793,262,0.8098309541600738,0.08261259051075395
-3.141592653589793,263,0.8098309541600739,0.08261259051074572
-3.141592653589793,264,0.8114505173299329,0.08939549173762554
-3.141592653589793,265,0.8114505173299331,0.08939549173765346
-3.141592653589793,266,0.8131718349819237,0.09493965002181574
-3.141592653589793,267,0.813171834981924,0.09493965002183309
-3.141592653589793,268,0.8149890205407565,0.09911736278100515
-3.141592653589793,269,0.8149890205407566,0.09911736278097784
-3.141592653589793,270,0.8168959328800383,0.10186169287323876
-3.141592653589793,271,0.8168959328800383,0.10186169287323102
-3.141592653589793,272,0.8188862081963599,0.1031678223854475
-3.141592653589793,273,0.8188862081963599,0.10316782238543493
-3.141592653589793,274,0.8209532920115529,0.1030916922492722
-3.141592653589793,275,0.820953292011553,0.10309169224926933
-3.141592653589793,276,0.823090471030252,0.10174602918851175
-3.141592653589793,277,0.8230904710302521,0.10174602918850147
-3.141592653589793,278,0.8252909045967741,0.09929397479362806
-3.141592653589793,279,0.8252909045967741,0.09929397479361295
-3.141592653589793,280,0.8275476555148836,0.09594063305391791
-3.141592653589793,281,0.8275476555148839,0.09594063305391712
-3.141592653589793,282,0.8298537200156872,0.0919229382331453
-3.141592653589793,283,0.8298537200156872,0.09192293823314333
-3.141592653589793,284,0.8322020566821577,0.08749831117770454
-3.141592653589793,285,0.832202056682158,0.08749831117769442
-3.141592653589793,286,0.8345856141630893,0.08293261659463215
-3.141592653589793,287,0.8345856141630896,0.08293261659464356
-3.141592653589793,288,0.8369973575341423,0.07848795515946391
-3.141592653589793,289,0.8369973575341431,0.07848795515945967
-3.141592653589793,290,0.8394302931885672,0.07441082218653369
-3.141592653589793,291,0.8394302931885673,0.07441082218652123
-3.141592653589793,292,0.8418774921648016,0.07092113971657613
-3.141592653589793,293,0.8418774921648018,0.07092113971658029
-3.141592653589793,294,0.844332111842004,0.06820262288522855
-3.141592653589793,295,0.8443321118420041,0.06820262288521611
-3.141592653589793,296,0.8467874159574674,0.06639487681405376
-3.141592653589793,297,0.8467874159574675,0.06639487681404246
-3.141592653589793,298,0.8492367929213933,0.06558754019271137
-3.141592653589793,299,0.8492367929213935,0.06558754019270181
-3.141592653589793,300,0.8516737724245829,0.0658166999171163
-3.141592653589793,301,0.851673772424583,0.06581669991711983
-3.141592653589793,302,0.8540920403529877,0.06706370171068739
-3.141592653589793,303,0.8540920403529878,0.06706370171069316
-3.141592653589793,304,0.8564854520396792,0.06925637886496253
-3.141592653589793,305,0.8564854520396796,0.06925637886497332
-3.141592653589793,306,0.8588480438995856,0.07227261939291384
-3.141592653589793,307,0.8588480438995858,0.07227261939291907
-3.141592653589793,308,0.861174043505245,0.07594609513221282
-3.141592653589793,309,0.8611740435052452,0.07594609513220518
-3.141592653589793,310,0.8634578781729121,0.08007388849501776
-3.141592653589793,311,0.8634578781729124,0.08007388849502128
-3.141592653589793,312,0.8656941821375765,0.08442567700622264
-3.141592653589793,313,0.8656941821375765,0.08442567700620834
