kx,band_index,energy,edge_weight
-3.141592653589793,384,1.1779467841470534,0.09299456400997111
-3.141592653589793,385,1.1779467841470537,0.09299456400997055
-3.141592653589793,386,1.2170610553734695,0.09211688600499063
-3.141592653589793,387,1.21706105537347,0.09211688600499038
-3.141592653589793,388,1.2563777397348177,0.09070998358463987
-3.141592653589793,389,1.2563777397348177,0.09070998358464023
-3.141592653589793,390,1.2958020384225368,0.08883473839411793
-3.141592653589793,391,1.2958020384225368,0.08883473839411873
-3.141592653589793,392,1.3352481145657102,0.08656178780211307
-3.141592653589793,393,1.3352481145657114,0.08656178780211407
-3.141592653589793,394,1.3746374160397454,0.08397314090625888
-3.141592653589793,395,1.3746374160397457,0.08397314090625851
-3.141592653589793,396,1.4138974425328283,0.08116205290617823
-3.141592653589793,397,1.4138974425328286,0.08116205290617917
-3.141592653589793,398,1.4529608170185344,0.07823150466009485
-3.141592653589793,399,1.4529608170185346,0.07823150466009385
-3.141592653589793,400,1.4917645710030687,0.07529156227104751
-3.141592653589793,401,1.491764571003069,0.07529156227104741
-3.141592653589793,402,1.530249583516698,0.0724558632590537
-3.141592653589793,403,1.530249583516698,0.07245586325905468
-3.141592653589793,404,1.5683601332155992,0.06983746974957637
-3.141592653589793,405,1.5683601332155994,0.06983746974957618
-3.141592653589793,406,1.6060435354940832,0.0675443320447384
-3.141592653589793,407,1.6060435354940834,0.06754433204473977
-3.141592653589793,408,1.6432498447622916,0.06567460988227705
-3.141592653589793,409,1.6432498447622925,0.06567460988227652
-3.141592653589793,410,1.6799316075851671,0.06431209869041374
-3.141592653589793,411,1.6799316075851678,0.06431209869041471
-3.141592653589793,412,1.7160436561673007,0.06352200130883877
-3.141592653589793,413,1.7160436561673011,0.06352200130883917
-3.141592653589793,414,1.7515429343072122,0.06334727046655128
-3.141592653589793,415,1.7515429343072126,0.06334727046655098
-3.141592653589793,416,1.786388349816069,0.06380572331985764
-3.141592653589793,417,1.7863883498160695,0.06380572331985718
-3.141592653589793,418,1.8205406487466993,0.06488809688684008
-3.141592653589793,419,1.8205406487466997,0.06488809688684022
-3.141592653589793,420,1.853962307770592,0.06655717322531607
-3.141592653589793,421,1.853962307770592,0.0665571732253161
-3.141592653589793,422,1.8866174417808999,0.0687480571408494
-3.141592653589793,423,1.8866174417809003,0.06874805714085022
-3.141592653589793,424,1.9184717243608047,0.07136963890609588
-3.141592653589793,425,1.9184717243608047,0.07136963890609722
-3.141592653589793,426,1.949492319188535,0.07430722201007209
-3.141592653589793,427,1.949492319188535,0.07430722201007331
-3.141592653589793,428,1.9796478207873902,0.07742624357191666
-3.141592653589793,429,1.9796478207873902,0.07742624357191709
-3.141592653589793,430,2.0089082032954986,0.08057696502214587
-3.141592653589793,431,2.0089082032954986,0.08057696502214864
-3.141592653589793,432,2.03724477614309,0.08359996517870022
-3.141592653589793,433,2.03724477614309,0.08359996517870114
-3.141592653589793,434,2.064630145697333,0.08633222895621062
-3.141592653589793,435,2.064630145697333,0.0863322289562099
-3.141592653589793,436,2.091038182075442,0.08861359441073627
-3.141592653589793,437,2.091038182075442,0.0886135944107351
-3.141592653589793,438,2.116443990442669,0.09029330005818964
-3.141592653589793,439,2.116443990442669,0.0902933000581894
-3.141592653589793,440,2.140823886208089,0.09123636442212144
-3.141592653589793,441,2.1408238862080893,0.09123636442212289
-3.141592653589793,442,2.1641553736116754,0.09132953111659246
-3.141592653589793,443,2.164155373611676,0.0913295311165932
-3.141592653589793,444,2.186417127264072,0.09048652551930648
-3.141592653589793,445,2.1864171272640722,0.09048652551930408
-3.141592653589793,446,2.2075889762580907,0.08865239281544239
-3.141592653589793,447,2.207588976258091,0.08865239281544163
-3.141592653589793,448,2.2276518905200655,0.08580672099526696
-3.141592653589793,449,2.2276518905200655,0.08580672099526782
-3.141592653589793,450,2.2465879691113453,0.08196559493118444
-3.141592653589793,451,2.2465879691113453,0.08196559493118287
-3.141592653589793,452,2.2643804302265216,0.0771821772218238
-3.141592653589793,453,2.2643804302265216,0.07718217722182419
-3.141592653589793,454,2.281013602666471,0.07154586603948185
-3.141592653589793,455,2.281013602666471,0.07154586603948215
-3.141592653589793,456,2.2964729185916735,0.06518003749409187
-3.141592653589793,457,2.2964729185916744,0.06518003749409121
-3.141592653589793,458,2.3107449073852586,0.058238437643419294
-3.141592653589793,459,2.310744907385259,0.05823843764341909
-3.141592653589793,460,2.323817190476273,0.05090034481690554
-3.141592653589793,461,2.323817190476273,0.05090034481690496
-3.141592653589793,462,2.3356784769923253,0.04336467403613626
-3.141592653589793,463,2.3356784769923262,0.04336467403613412
-3.141592653589793,464,2.3463185601272656,0.035843239838497756
-3.141592653589793,465,2.3463185601272656,0.03584323983849911
-3.141592653589793,466,2.355728314124356,0.028553429839944015
-3.141592653589793,467,2.3557283141243563,0.02855342983994594
