v,Lx,Ly,state_index,energy,abs_energy,W_corner,W_edge,W_bulk,classification
0.3,10,10,399,-9.130741516177903e-11,9.130741516177903e-11,0.9838656192807294,0.016068770795058234,6.560992421223268e-05,corner_state
0.3,10,10,400,9.130718625087243e-11,9.130718625087243e-11,0.9838656192814182,0.016068770794377227,6.560992420662394e-05,corner_state
0.3,10,10,401,9.130827334875593e-11,9.130827334875593e-11,0.9838656192846149,0.01606877079120342,6.560992418049388e-05,corner_state
0.3,10,10,402,4.922519371287064e-06,4.922519371287064e-06,0.10941764291318426,0.8830648761414073,0.0075174809454096134,edge_state
0.3,10,10,403,4.922519371397792e-06,4.922519371397792e-06,0.10908434772305939,0.8837314642766949,0.007184188000245662,edge_state
0.3,10,10,404,4.9225193715008615e-06,4.9225193715008615e-06,0.10910915239156702,0.8836818572789042,0.00720899032952916,edge_state
0.3,10,10,405,4.9225193715181215e-06,4.9225193715181215e-06,0.10882548069138631,0.8842492003166103,0.006925318992004251,edge_state
0.3,10,10,406,4.982406817522763e-06,4.982406817522763e-06,0.30830025184390525,0.6861173713335122,0.005582376822582683,edge_state
0.3,10,10,407,4.982406817639626e-06,4.982406817639626e-06,0.3083557988469504,0.6860062764286279,0.005637924724417939,edge_state
0.3,10,10,408,4.982406817827204e-06,4.982406817827204e-06,0.30810968567536756,0.6864985031820234,0.005391811142608832,edge_state
0.3,10,10,409,4.982406818187247e-06,4.982406818187247e-06,0.3084352490387454,0.6858473755250494,0.005717375436206062,edge_state
0.3,10,10,410,5.048094779970922e-06,5.048094779970922e-06,0.4066227773036256,0.5886298518077764,0.004747370888596774,bulk_or_mixed_state
0.3,10,10,411,5.048094780034529e-06,5.048094780034529e-06,0.4066545977193879,0.5885662082219328,0.004779194058680232,bulk_or_mixed_state
0.3,10,10,412,5.048094780324132e-06,5.048094780324132e-06,0.40652222532062093,0.5888309568897581,0.004646817789621256,bulk_or_mixed_state
0.3,10,10,413,5.048094780361019e-06,5.048094780361019e-06,0.4068188080861038,0.5882377886843866,0.004943403229509969,bulk_or_mixed_state
0.3,10,10,414,5.103818746376611e-06,5.103818746376611e-06,0.3949778164928419,0.6001769026530952,0.00484528085406379,edge_state
0.3,10,10,415,5.103818746396204e-06,5.103818746396204e-06,0.3949535500469438,0.6002254348310471,0.00482101512200959,edge_state
0.3,10,10,416,5.1038187465461094e-06,5.1038187465461094e-06,0.39500684797633573,0.6001188378230186,0.00487431420064554,edge_state
0.3,10,10,417,5.103818746654743e-06,5.103818746654743e-06,0.39508917862904147,0.5999541767802102,0.004956644590747463,bulk_or_mixed_state
0.3,10,10,418,5.146116055795228e-06,5.146116055795228e-06,0.3967135607221898,0.5984252912705786,0.00486114800723293,bulk_or_mixed_state
0.3,10,10,419,5.146116055866287e-06,5.146116055866287e-06,0.396712135912226,0.598428139059727,0.004859725028047852,bulk_or_mixed_state
0.3,10,10,420,5.146116055911938e-06,5.146116055911938e-06,0.3967126841178208,0.598427040807405,0.0048602750747745085,bulk_or_mixed_state
0.3,10,10,421,5.146116055993055e-06,5.146116055993055e-06,0.3967127965130172,0.5984268208125036,0.004860382674481104,bulk_or_mixed_state
0.3,10,10,422,5.176520656752e-06,5.176520656752e-06,0.4570219633013982,0.5386101468760953,0.00436788982250667,bulk_or_mixed_state
0.3,10,10,423,5.1765206567826905e-06,5.1765206567826905e-06,0.4569920418707894,0.5386699872366887,0.004337970892521973,bulk_or_mixed_state
0.3,10,10,424,5.176520656830113e-06,5.176520656830113e-06,0.45711219420307153,0.5384296862185072,0.004458119578421065,bulk_or_mixed_state
0.3,10,10,425,5.176520656990394e-06,5.176520656990394e-06,0.4569616476560586,0.5387307745192984,0.004307577824646512,bulk_or_mixed_state
0.3,10,10,426,5.197497000678529e-06,5.197497000678529e-06,0.4699909485588232,0.5257504614725548,0.004258589968622262,bulk_or_mixed_state
0.3,10,10,427,5.19749700078375e-06,5.19749700078375e-06,0.4698099779605373,0.5261124002522052,0.004077621787259426,bulk_or_mixed_state
0.3,10,10,428,5.19749700080879e-06,5.19749700080879e-06,0.4701820163461428,0.5253683284677644,0.00444965518609052,bulk_or_mixed_state
0.3,10,10,429,5.1974970008737305e-06,5.1974970008737305e-06,0.4699943106746536,0.5257437343605498,0.00426195496479796,bulk_or_mixed_state
0.3,10,10,430,5.2111039786382755e-06,5.2111039786382755e-06,0.3313406489076882,0.6633734291376407,0.005285921954670495,edge_state
0.3,10,10,431,5.211103978701652e-06,5.211103978701652e-06,0.3315444858027212,0.6629657550257808,0.005489759171498637,edge_state
0.3,10,10,432,5.2111039787436295e-06,5.2111039787436295e-06,0.33145907744535175,0.663136573197711,0.0054043493569383766,edge_state
0.3,10,10,433,5.211103979092492e-06,5.211103979092492e-06,0.33144807184224767,0.6631585841171328,0.005393344040618007,edge_state
0.3,10,10,434,5.218743390529792e-06,5.218743390529792e-06,0.10952345097670302,0.8832335870391128,0.007242961984183874,edge_state
0.3,10,10,435,5.2187433906445164e-06,5.2187433906445164e-06,0.10947159214460844,0.8833373119489929,0.007191095906398569,edge_state
0.3,10,10,436,5.2187433906781665e-06,5.2187433906781665e-06,0.10946417624638331,0.8833521398509854,0.007183683902630918,edge_state
0.3,10,10,437,5.218743390712009e-06,5.218743390712009e-06,0.10948640584059482,0.8833076804049949,0.007205913754410338,edge_state
0.3,10,10,438,0.3162277661081454,0.3162277661081454,0.9838656192821562,0.01606877079364231,6.560992420057345e-05,corner_state
0.3,10,10,439,0.3162277661081457,0.3162277661081457,0.9838656192821572,0.0160687707936423,6.560992420057414e-05,corner_state
0.4,10,10,360,-0.3162277905502772,0.3162277905502772,0.9494564013838113,0.04988826597573267,0.0006553326404556381,corner_state
0.4,10,10,361,-0.3162277905502767,0.3162277905502767,0.9494564013838114,0.04988826597573269,0.0006553326404556402,corner_state
0.4,10,10,362,-8.587578839300812e-05,8.587578839300812e-05,0.10871335286764437,0.8684794148987406,0.02280723223361548,edge_state
0.4,10,10,363,-8.587578839294648e-05,8.587578839294648e-05,0.10869402930395343,0.8685180622649302,0.022787908431115653,edge_state
0.4,10,10,364,-8.587578839281766e-05,8.587578839281766e-05,0.10865109846754062,0.8686039237837151,0.02274497774874601,edge_state
0.4,10,10,365,-8.587578839280261e-05,8.587578839280261e-05,0.10854593082450872,0.8688142587697703,0.02263981040572037,edge_state
0.4,10,10,366,-8.57500180154591e-05,8.57500180154591e-05,0.3300003970828429,0.6530599004015172,0.01693970251563956,edge_state
0.4,10,10,367,-8.575001801536517e-05,8.575001801536517e-05,0.32974031170713514,0.6535800712218257,0.0166796170710391,edge_state
0.4,10,10,368,-8.575001801529786e-05,8.575001801529786e-05,0.3299906549170112,0.6530793845437047,0.016929960539283626,edge_state
0.4,10,10,369,-8.575001801514168e-05,8.575001801514168e-05,0.3302312001534111,0.6525982939710608,0.017170505875527056,edge_state
0.4,10,10,370,-8.552125601772038e-05,8.552125601772038e-05,0.4700109210932635,0.5165166421297003,0.013472436777036703,bulk_or_mixed_state
0.4,10,10,371,-8.552125601766395e-05,8.552125601766395e-05,0.4695145023803955,0.5175094796471555,0.012976017972450385,bulk_or_mixed_state
0.4,10,10,372,-8.552125601754288e-05,8.552125601754288e-05,0.4697954575029779,0.5169475692906711,0.013256973206351857,bulk_or_mixed_state
0.4,10,10,373,-8.552125601751143e-05,8.552125601751143e-05,0.46986102326334134,0.5168164376896056,0.01332253904705237,bulk_or_mixed_state
0.4,10,10,374,-8.515608121497376e-05,8.515608121497376e-05,0.4563898582108989,0.5300544814124298,0.013555660376672449,bulk_or_mixed_state
0.4,10,10,375,-8.515608121496858e-05,8.515608121496858e-05,0.4562757624116932,0.5302826728310905,0.013441564757216551,bulk_or_mixed_state
0.4,10,10,376,-8.515608121485657e-05,8.515608121485657e-05,0.4564420233820409,0.529950150865298,0.013607825752662492,bulk_or_mixed_state
0.4,10,10,377,-8.515608121480671e-05,8.515608121480671e-05,0.4566604035274755,0.5295133907019447,0.01382620577057871,bulk_or_mixed_state
0.4,10,10,378,-8.45975809255491e-05,8.45975809255491e-05,0.3896310147777625,0.5950061189894966,0.015362866232740519,bulk_or_mixed_state
0.4,10,10,379,-8.459758092550246e-05,8.459758092550246e-05,0.38963121690276903,0.5950057149783994,0.015363068118831797,bulk_or_mixed_state
0.4,10,10,380,-8.459758092533033e-05,8.459758092533033e-05,0.3896294338504957,0.5950092809704254,0.015361285179080059,bulk_or_mixed_state
0.4,10,10,381,-8.459758092529268e-05,8.459758092529268e-05,0.38963320257501355,0.595001743432313,0.01536505399267304,bulk_or_mixed_state
0.4,10,10,382,-8.375579672434588e-05,8.375579672434588e-05,0.37952990362357975,0.6048416240360693,0.015628472340351522,edge_state
0.4,10,10,383,-8.375579672408974e-05,8.375579672408974e-05,0.37954604181001417,0.6048093476085539,0.015644610581431198,edge_state
0.4,10,10,384,-8.375579672404447e-05,8.375579672404447e-05,0.37964287478775754,0.6046156817366262,0.015741443475616533,edge_state
0.4,10,10,385,-8.37557967238737e-05,8.37557967238737e-05,0.37940070813301985,0.6051000150419832,0.015499276824997186,edge_state
0.4,10,10,386,-8.250915034795173e-05,8.250915034795173e-05,0.3927885882827918,0.5919314276618161,0.01527998405539312,bulk_or_mixed_state
0.4,10,10,387,-8.250915034791191e-05,8.250915034791191e-05,0.39298088697376155,0.5915468303688785,0.015472282657360635,bulk_or_mixed_state
0.4,10,10,388,-8.250915034780053e-05,8.250915034780053e-05,0.39346476980863715,0.5905790646444455,0.015956165546917256,bulk_or_mixed_state
0.4,10,10,389,-8.250915034705179e-05,8.250915034705179e-05,0.39192062973419256,0.5936673447295895,0.014412025536218313,bulk_or_mixed_state
0.4,10,10,390,-8.078069528148371e-05,8.078069528148371e-05,0.3067810373424936,0.6764564838082674,0.016762478849238673,edge_state
0.4,10,10,391,-8.078069528122452e-05,8.078069528122452e-05,0.3065450481512092,0.6769284621305462,0.016526489718244972,edge_state
0.4,10,10,392,-8.078069528119869e-05,8.078069528119869e-05,0.3075386126822631,0.6749413331119639,0.017520054205774682,edge_state
0.4,10,10,393,-8.078069528071565e-05,8.078069528071565e-05,0.3092887872017268,0.6714409840970157,0.019270228701258142,edge_state
0.4,10,10,394,-7.88686739100006e-05,7.88686739100006e-05,0.1144476183053878,0.8622727985443797,0.02327958315023246,edge_state
0.4,10,10,395,-7.886867390982938e-05,7.886867390982938e-05,0.11314798644182279,0.8648720622862827,0.02197995127189488,edge_state
0.4,10,10,396,-7.88686739097541e-05,7.88686739097541e-05,0.11378717546441129,0.8635936842511664,0.022619140284421798,edge_state
0.4,10,10,397,-7.886867390939726e-05,7.886867390939726e-05,0.11373048046620776,0.863707074219261,0.022562445314531325,edge_state
0.4,10,10,398,-2.453344016421461e-08,2.453344016421461e-08,0.9494564013844005,0.04988826597516093,0.0006553326404402164,corner_state
0.4,10,10,399,-2.4533439308370077e-08,2.4533439308370077e-08,0.9494564013839515,0.04988826597559697,0.0006553326404519916,corner_state
0.4,10,10,400,2.4533439525406407e-08,2.4533439525406407e-08,0.9494564013833297,0.049888265976202564,0.0006553326404683062,corner_state
0.4,10,10,401,2.453344019703607e-08,2.453344019703607e-08,0.9494564013835631,0.049888265975976204,0.0006553326404622117,corner_state
0.4,10,10,402,7.886867390957248e-05,7.886867390957248e-05,0.11396902155295928,0.8632299920613847,0.02280098638565725,edge_state
0.4,10,10,403,7.886867390957931e-05,7.886867390957931e-05,0.11348633018253275,0.8641953747711786,0.02231829504628701,edge_state
0.4,10,10,404,7.886867390981287e-05,7.886867390981287e-05,0.11388162038689276,0.8634047943793617,0.022713585233743814,edge_state
0.4,10,10,405,7.886867390984372e-05,7.886867390984372e-05,0.11377628847750845,0.8636154581648691,0.02260825335762281,edge_state
0.4,10,10,406,8.078069528100964e-05,8.078069528100964e-05,0.3053815949382369,0.6792553686245266,0.015363036437235288,edge_state
0.4,10,10,407,8.07806952813111e-05,8.07806952813111e-05,0.3089420539259143,0.6721344506022547,0.018923495471831142,edge_state
0.4,10,10,408,8.078069528145685e-05,8.078069528145685e-05,0.3082913433734866,0.6734358717036002,0.018272784922912965,edge_state
0.4,10,10,409,8.078069528149927e-05,8.078069528149927e-05,0.30753849310919834,0.674941572247802,0.01751993464299908,edge_state
0.4,10,10,410,8.250915034769417e-05,8.250915034769417e-05,0.3922380557218435,0.5930324927675508,0.014729451510608315,bulk_or_mixed_state
0.4,10,10,411,8.250915034781917e-05,8.250915034781917e-05,0.39278857611503143,0.5919314520133206,0.015279971871648106,bulk_or_mixed_state
0.4,10,10,412,8.250915034796988e-05,8.250915034796988e-05,0.3933263055944115,0.5908559930332637,0.015817701372326045,bulk_or_mixed_state
0.4,10,10,413,8.250915034811699e-05,8.250915034811699e-05,0.3928019372992522,0.5919047296578401,0.015293333042906344,bulk_or_mixed_state
0.4,10,10,414,8.375579672372843e-05,8.375579672372843e-05,0.3795299035693678,0.6048416241268965,0.015628472303734767,edge_state
0.4,10,10,415,8.375579672385232e-05,8.375579672385232e-05,0.37931958904936025,0.6052622531769836,0.015418157773655768,edge_state
0.4,10,10,416,8.375579672401485e-05,8.375579672401485e-05,0.379674673562699,0.6045520841615524,0.0157732422757506,edge_state
0.4,10,10,417,8.375579672420599e-05,8.375579672420599e-05,0.37959536209502764,0.6047107070333589,0.015693930871611295,edge_state
0.4,10,10,418,8.459758092520986e-05,8.459758092520986e-05,0.38963517148671317,0.5949978056311276,0.015367022882159307,bulk_or_mixed_state
0.4,10,10,419,8.459758092524936e-05,8.459758092524936e-05,0.3896312166132777,0.5950057152607092,0.015363068126013193,bulk_or_mixed_state
0.4,10,10,420,8.4597580925486e-05,8.4597580925486e-05,0.38963049412474604,0.5950071604835802,0.01536234539167326,bulk_or_mixed_state
0.4,10,10,421,8.459758092557905e-05,8.459758092557905e-05,0.3896279857271143,0.5950121771453836,0.015359837127502407,bulk_or_mixed_state
0.4,10,10,422,8.515608121488587e-05,8.515608121488587e-05,0.4564457279029598,0.5299427419800102,0.013611530117031062,bulk_or_mixed_state
0.4,10,10,423,8.515608121491797e-05,8.515608121491797e-05,0.45644202330970945,0.5299501509348177,0.013607825755472579,bulk_or_mixed_state
0.4,10,10,424,8.515608121506393e-05,8.515608121506393e-05,0.45628138122488987,0.5302714353292415,0.013447183445870523,bulk_or_mixed_state
0.4,10,10,425,8.515608121508213e-05,8.515608121508213e-05,0.45659891484972287,0.5296363678049287,0.013764717345348444,bulk_or_mixed_state
0.4,10,10,426,8.552125601759858e-05,8.552125601759858e-05,0.4697954574093902,0.5169475693815122,0.013256973209097363,bulk_or_mixed_state
0.4,10,10,427,8.552125601771608e-05,8.552125601771608e-05,0.4697172770651474,0.5171039303941414,0.013178792540710199,bulk_or_mixed_state
0.4,10,10,428,8.5521256017719e-05,8.5521256017719e-05,0.4694877056536386,0.5175630730075211,0.012949221338842208,bulk_or_mixed_state
0.4,10,10,429,8.552125601772237e-05,8.552125601772237e-05,0.4701814643256022,0.516175555765283,0.013642979909114936,bulk_or_mixed_state
0.4,10,10,430,8.575001801517428e-05,8.575001801517428e-05,0.32964704709208004,0.6537666002828751,0.016586352625045094,edge_state
0.4,10,10,431,8.575001801532241e-05,8.575001801532241e-05,0.3300097627376199,0.6530411692854285,0.016949067976950723,edge_state
0.4,10,10,432,8.575001801532543e-05,8.575001801532543e-05,0.3299906556442883,0.6530793838358917,0.016929960519819053,edge_state
0.4,10,10,433,8.575001801547535e-05,8.575001801547535e-05,0.33031509936425374,0.6524304957818214,0.01725440485392449,edge_state
0.4,10,10,434,8.587578839266218e-05,8.587578839266218e-05,0.1086510982665343,0.868603923978885,0.022744977754581182,edge_state
0.4,10,10,435,8.58757883927007e-05,8.58757883927007e-05,0.10879508719817399,0.8683159463322563,0.022888966469569554,edge_state
0.4,10,10,436,8.587578839271518e-05,8.587578839271518e-05,0.10861447412965416,0.8686771723084135,0.022708353561931134,edge_state
0.4,10,10,437,8.587578839285434e-05,8.587578839285434e-05,0.10854375133252456,0.868818617620769,0.022637631046706352,edge_state
0.4,10,10,438,0.3162277905502778,0.3162277905502778,0.9494564013838127,0.04988826597573266,0.0006553326404556401,corner_state
0.4,10,10,439,0.3162277905502779,0.3162277905502779,0.9494564013838114,0.04988826597573269,0.000655332640455636,corner_state
0.5,10,10,362,-0.000716356848564085,0.000716356848564085,0.10554311730734747,0.8390248422458788,0.05543204044677374,edge_state
0.5,10,10,363,-0.0007163568485640024,0.0007163568485640024,0.1056412983554045,0.8388284801226809,0.05553022152191375,edge_state
0.5,10,10,364,-0.0007163568485639485,0.0007163568485639485,0.10555409522960739,0.8390028863748185,0.055443018395573536,edge_state
0.5,10,10,365,-0.0007163568485638765,0.0007163568485638765,0.10547809226884004,0.8391548922476517,0.05536701548350745,edge_state
0.5,10,10,366,-0.0007153565140291313,0.0007153565140291313,0.32145386990001257,0.637405948342631,0.04114018175735574,edge_state
0.5,10,10,367,-0.0007153565140290232,0.0007153565140290232,0.32137451376753107,0.6375646606366279,0.04106082559584129,edge_state
0.5,10,10,368,-0.0007153565140286649,0.0007153565140286649,0.3211134719602118,0.6380867442393479,0.040799783800438735,edge_state
0.5,10,10,369,-0.0007153565140284117,0.0007153565140284117,0.32155545161419674,0.6372027849263158,0.041241763459486866,edge_state
0.5,10,10,370,-0.0007135110087651517,0.0007135110087651517,0.45971177404968977,0.5075287654873872,0.032759460462923745,bulk_or_mixed_state
0.5,10,10,371,-0.0007135110087647683,0.0007135110087647683,0.45885112445952103,0.509250064651847,0.03189881088863092,bulk_or_mixed_state
0.5,10,10,372,-0.0007135110087646387,0.0007135110087646387,0.4581766283503656,0.5105990569183848,0.031224314731250376,bulk_or_mixed_state
0.5,10,10,373,-0.0007135110087644624,0.0007135110087644624,0.45866594637303215,0.509620420805037,0.031713632821930494,bulk_or_mixed_state
0.5,10,10,374,-0.0007104929100994313,0.0007104929100994313,0.445555694682644,0.5213646467070963,0.03307965861025963,bulk_or_mixed_state
0.5,10,10,375,-0.0007104929100993249,0.0007104929100993249,0.4451146064929189,0.5222468231099786,0.03263857039710113,bulk_or_mixed_state
0.5,10,10,376,-0.0007104929100992641,0.0007104929100992641,0.4452796963706246,0.5219166433140496,0.03280366031532493,bulk_or_mixed_state
0.5,10,10,377,-0.0007104929100989169,0.0007104929100989169,0.4451681199861457,0.5221397960780663,0.032692083935787354,bulk_or_mixed_state
0.5,10,10,378,-0.0007056950751148488,0.0007056950751148488,0.37474490154919515,0.5877548828745436,0.03750021557626122,bulk_or_mixed_state
0.5,10,10,379,-0.0007056950751148354,0.0007056950751148354,0.3747484241683775,0.5877478376466629,0.03750373818495884,bulk_or_mixed_state
0.5,10,10,380,-0.0007056950751146256,0.0007056950751146256,0.3747537222224885,0.5877372415144947,0.03750903626301693,bulk_or_mixed_state
0.5,10,10,381,-0.0007056950751145787,0.0007056950751145787,0.37474667270916334,0.5877513405452125,0.03750198674562441,bulk_or_mixed_state
0.5,10,10,382,-0.0006980066345411912,0.0006980066345411912,0.35863393722779663,0.6027880757608993,0.03857798701130227,edge_state
0.5,10,10,383,-0.0006980066345410374,0.0006980066345410374,0.35853291257560416,0.6029901250687097,0.038476962355685214,edge_state
0.5,10,10,384,-0.000698006634540923,0.000698006634540923,0.35821453166347295,0.6036268869003383,0.03815858143618926,edge_state
0.5,10,10,385,-0.0006980066345408534,0.0006980066345408534,0.3591530187031351,0.6017499128173365,0.03909706847952716,edge_state
0.5,10,10,386,-0.0006854441756126255,0.0006854441756126255,0.37506596439783435,0.5874538850061365,0.037480150596030035,bulk_or_mixed_state
0.5,10,10,387,-0.0006854441756126243,0.0006854441756126243,0.3778062363133772,0.5819733411775299,0.04022042250909204,bulk_or_mixed_state
0.5,10,10,388,-0.0006854441756125327,0.0006854441756125327,0.3723243993251284,0.5929370151553548,0.03473858551951579,bulk_or_mixed_state
0.5,10,10,389,-0.0006854441756124709,0.0006854441756124709,0.3750763809813291,0.5874330518440736,0.03749056717459774,bulk_or_mixed_state
0.5,10,10,390,-0.0006650494262290522,0.0006650494262290522,0.3143318812388881,0.6370938342422947,0.04857428451881721,edge_state
0.5,10,10,391,-0.0006650494262285915,0.0006650494262285915,0.30466274218786027,0.6564321123394817,0.03890514547266001,edge_state
0.5,10,10,392,-0.0006650494262284478,0.0006650494262284478,0.30774031429216536,0.6502769681320526,0.04198271757578218,edge_state
0.5,10,10,393,-0.0006650494262284455,0.0006650494262284455,0.30417570434703145,0.6574061880219613,0.03841810763100859,edge_state
0.5,10,10,394,-0.000636609967116807,0.000636609967116807,0.12606699857378792,0.8175505214355682,0.05638247999064459,edge_state
0.5,10,10,395,-0.0006366099671164971,0.0006366099671164971,0.121699078431246,0.8262863617220393,0.0520145598467129,edge_state
0.5,10,10,396,-0.000636609967116371,0.000636609967116371,0.12353200050811791,0.8226205175681994,0.05384748192368081,edge_state
0.5,10,10,397,-0.0006366099671160173,0.0006366099671160173,0.12432071028181337,0.8210430980195376,0.054636191698649375,edge_state
0.5,10,10,398,-1.6963922875754156e-06,1.6963922875754156e-06,0.8789488317500943,0.11714775648311926,0.0039034117667870556,corner_state
0.5,10,10,399,-1.6963922868779326e-06,1.6963922868779326e-06,0.8789488317500598,0.1171477564831492,0.003903411766789208,corner_state
0.5,10,10,400,1.6963922870496142e-06,1.6963922870496142e-06,0.8789488317499772,0.11714775648322828,0.003903411766794837,corner_state
0.5,10,10,401,1.6963922876474017e-06,1.6963922876474017e-06,0.8789488317500027,0.11714775648320495,0.0039034117667931605,corner_state
0.5,10,10,402,0.0006366099671160486,0.0006366099671160486,0.12512442279082397,0.8194356730016994,0.05543990420747724,edge_state
0.5,10,10,403,0.0006366099671162549,0.0006366099671162549,0.121923294660816,0.8258379292595708,0.05223877607961187,edge_state
0.5,10,10,404,0.0006366099671166851,0.0006366099671166851,0.12288102794832928,0.8239224626850735,0.05319650936659782,edge_state
0.5,10,10,405,0.0006366099671168585,0.0006366099671168585,0.1256900423882254,0.8183044338052889,0.056005523806486504,edge_state
0.5,10,10,406,0.000665049426228309,0.000665049426228309,0.3149031642916811,0.6359512681370231,0.04914556757129626,edge_state
0.5,10,10,407,0.0006650494262285649,0.0006650494262285649,0.303873960434955,0.6580096758496071,0.03811636371543779,edge_state
0.5,10,10,408,0.0006650494262285857,0.0006650494262285857,0.3043974861779967,0.656962624364751,0.038639889457252184,edge_state
0.5,10,10,409,0.0006650494262289211,0.0006650494262289211,0.30773603117190307,0.6502855343744974,0.04197843445359946,edge_state
0.5,10,10,410,0.0006854441756124232,0.0006854441756124232,0.3723356138425399,0.5929145861203569,0.03474980003710138,bulk_or_mixed_state
0.5,10,10,411,0.0006854441756126065,0.0006854441756126065,0.37688335954164615,0.5838190947200956,0.0392975457382575,bulk_or_mixed_state
0.5,10,10,412,0.0006854441756126082,0.0006854441756126082,0.37506598108994404,0.5874538516280812,0.037480167281974966,bulk_or_mixed_state
0.5,10,10,413,0.0006854441756132512,0.0006854441756132512,0.37598802654423424,0.5856097607139586,0.03840221274180844,bulk_or_mixed_state
0.5,10,10,414,0.0006980066345407616,0.0006980066345407616,0.35863393692686685,0.6027880763651153,0.03857798670801836,edge_state
0.5,10,10,415,0.0006980066345408691,0.0006980066345408691,0.35858297413244644,0.602890001951504,0.038527023916050306,edge_state
0.5,10,10,416,0.0006980066345410639,0.0006980066345410639,0.35805652262683757,0.6039429049619638,0.0380005724111997,edge_state
0.5,10,10,417,0.0006980066345411869,0.0006980066345411869,0.35926096646304856,0.6015340172881818,0.03920501624877003,edge_state
0.5,10,10,418,0.0007056950751145594,0.0007056950751145594,0.3747484241659737,0.5877478376489491,0.03750373818507612,bulk_or_mixed_state
0.5,10,10,419,0.0007056950751146532,0.0007056950751146532,0.3747429254619179,0.5877588350526239,0.03749823948545578,bulk_or_mixed_state
0.5,10,10,420,0.0007056950751148255,0.0007056950751148255,0.3747599033848099,0.5877248792251724,0.03751521739001847,bulk_or_mixed_state
0.5,10,10,421,0.0007056950751148295,0.0007056950751148295,0.37474246767647357,0.5877597506168812,0.037497781706645,bulk_or_mixed_state
0.5,10,10,422,0.0007104929100992185,0.0007104929100992185,0.44525944549449975,0.5219571450790141,0.032783409426487484,bulk_or_mixed_state
0.5,10,10,423,0.0007104929100992306,0.0007104929100992306,0.44527969639306925,0.5219166432932598,0.0328036603136697,bulk_or_mixed_state
0.5,10,10,424,0.0007104929100993272,0.0007104929100993272,0.4448651822291105,0.5227456716160648,0.03238914615482423,bulk_or_mixed_state
0.5,10,10,425,0.0007104929100994384,0.0007104929100994384,0.4457137934227123,0.5210484492141678,0.0332377573631198,bulk_or_mixed_state
0.5,10,10,426,0.0007135110087642447,0.0007135110087642447,0.45937495906500236,0.508202395417878,0.03242264551711978,bulk_or_mixed_state
0.5,10,10,427,0.0007135110087645677,0.0007135110087645677,0.4587526182236435,0.5094470771513506,0.03180030462500688,bulk_or_mixed_state
0.5,10,10,428,0.0007135110087645843,0.0007135110087645843,0.45842677145318567,0.5100987706707839,0.03147445787602993,bulk_or_mixed_state
0.5,10,10,429,0.0007135110087646701,0.0007135110087646701,0.4588511244379096,0.5092500646719904,0.031898810890099945,bulk_or_mixed_state
0.5,10,10,430,0.0007153565140283546,0.0007153565140283546,0.3215534190984721,0.6372068499333148,0.04123973096821266,edge_state
0.5,10,10,431,0.0007153565140286138,0.0007153565140286138,0.32137451374059817,0.6375646606619219,0.04106082559747945,edge_state
0.5,10,10,432,0.0007153565140287874,0.0007153565140287874,0.32143917466206384,0.6374353388030214,0.041125486534914255,edge_state
0.5,10,10,433,0.0007153565140288212,0.0007153565140288212,0.32113019965541506,0.6380532888264513,0.04081651151813521,edge_state
0.5,10,10,434,0.0007163568485637618,0.0007163568485637618,0.10541061447283676,0.8392898479123581,0.05529953761480665,edge_state
0.5,10,10,435,0.0007163568485637788,0.0007163568485637788,0.10555409524889,0.8390028863571158,0.055443018393992495,edge_state
0.5,10,10,436,0.0007163568485638979,0.0007163568485638979,0.10556058795510925,0.83898990097186,0.05544951107303083,edge_state
0.5,10,10,437,0.0007163568485640602,0.0007163568485640602,0.10569130559179157,0.83872846564943,0.05558022875877793,edge_state
0.6,10,10,362,-0.003795680927639439,0.003795680927639439,0.09894373354695662,0.7866115064236354,0.1144447600294073,edge_state
0.6,10,10,363,-0.0037956809276394102,0.0037956809276394102,0.0989232875325434,0.7866523984664285,0.11442431400102909,edge_state
0.6,10,10,364,-0.003795680927639382,0.003795680927639382,0.09914464370985009,0.7862096861014121,0.11464567018873888,edge_state
0.6,10,10,365,-0.003795680927639071,0.003795680927639071,0.09876466996486788,0.7869696336002582,0.1142656964348769,edge_state
0.6,10,10,366,-0.0037907558501492863,0.0037907558501492863,0.30105260068350964,0.6153349261519316,0.08361247316455944,edge_state
0.6,10,10,367,-0.0037907558501492555,0.0037907558501492555,0.3018105857184513,0.6138189560884706,0.08437045819307856,edge_state
0.6,10,10,368,-0.0037907558501490304,0.0037907558501490304,0.30199271844439185,0.6134546906334231,0.08455259092218531,edge_state
0.6,10,10,369,-0.003790755850148841,0.003790755850148841,0.3023810223872826,0.6126780827455705,0.08494089486714548,edge_state
0.6,10,10,370,-0.0037815847819932602,0.0037815847819932602,0.4317924186814584,0.5031111387042589,0.06509644261428313,bulk_or_mixed_state
0.6,10,10,371,-0.0037815847819930547,0.0037815847819930547,0.4316509165482292,0.5033941429654627,0.06495494048630768,bulk_or_mixed_state
0.6,10,10,372,-0.0037815847819929783,0.0037815847819929783,0.43246618095968303,0.5017636141509152,0.06577020488940115,bulk_or_mixed_state
0.6,10,10,373,-0.003781584781992894,0.003781584781992894,0.43126661977986835,0.5041627365056984,0.06457064371443343,bulk_or_mixed_state
0.6,10,10,374,-0.0037663435324819285,0.0037663435324819285,0.41851594560108063,0.5142845123942782,0.067199542004641,bulk_or_mixed_state
