mode_index,energy,abs_energy
233,-1.9375091198938372,1.9375091198938372
234,-1.9375030335161045,1.9375030335161045
235,-1.9375030335161043,1.9375030335161043
236,-1.937503033516103,1.937503033516103
237,-1.9375030335161025,1.9375030335161025
238,-1.9369823967576525,1.9369823967576525
239,-1.936982396757652,1.936982396757652
240,-1.9150079710153245,1.9150079710153245
241,-1.9150079710153236,1.9150079710153236
242,-1.914412437897903,1.914412437897903
243,-1.914412437897903,1.914412437897903
244,-1.9144124378979024,1.9144124378979024
245,-1.914412437897901,1.914412437897901
246,-1.9144047871395682,1.9144047871395682
247,-1.9144047871395675,1.9144047871395675
248,-1.9144047871395666,1.9144047871395666
249,-1.9144047871395662,1.9144047871395662
250,-1.9144023879716114,1.9144023879716114
251,-1.9144023879716112,1.9144023879716112
252,-1.9144023879716106,1.9144023879716106
253,-1.9144023879716106,1.9144023879716106
254,-1.9144013278001886,1.9144013278001886
255,-1.9144013278001881,1.9144013278001881
256,-1.914401327800188,1.914401327800188
257,-1.9144013278001877,1.9144013278001877
258,-1.914400840831216,1.914400840831216
259,-1.914400840831216,1.914400840831216
260,-1.9144008408312159,1.9144008408312159
261,-1.914400840831215,1.914400840831215
262,-1.9143953983254127,1.9143953983254127
263,-1.9143953983254123,1.9143953983254123
264,-1.9143953983254116,1.9143953983254116
265,-1.9143953983254112,1.9143953983254112
266,-1.9143953983254112,1.9143953983254112
267,-1.9143953983254112,1.9143953983254112
268,-1.9143953983254107,1.9143953983254107
269,-1.9143953983254107,1.9143953983254107
270,-1.9143913918029338,1.9143913918029338
271,-1.9143913918029334,1.9143913918029334
272,-1.9143913918029327,1.9143913918029327
273,-1.9143913918029318,1.9143913918029318
274,-1.9143904672894836,1.9143904672894836
275,-1.9143904672894836,1.9143904672894836
276,-1.9143904672894827,1.9143904672894827
277,-1.914390467289482,1.914390467289482
278,-1.9143881476445608,1.9143881476445608
279,-1.9143881476445594,1.9143881476445594
280,-1.9143881476445586,1.9143881476445586
281,-1.9143881476445577,1.9143881476445577
282,-1.9143805374567118,1.9143805374567118
283,-1.9143805374567118,1.9143805374567118
284,-1.9143805374567116,1.9143805374567116
285,-1.9143805374567102,1.9143805374567102
286,-1.9137831032696815,1.9137831032696815
287,-1.9137831032696813,1.9137831032696813
288,-1.8909435682718514,1.8909435682718514
289,-1.8909435682718512,1.8909435682718512
290,-1.8903330612494427,1.8903330612494427
291,-1.8903330612494427,1.8903330612494427
292,-1.8903330612494424,1.8903330612494424
293,-1.8903330612494413,1.8903330612494413
294,-1.8903251903616054,1.8903251903616054
295,-1.8903251903616047,1.8903251903616047
296,-1.8903251903616043,1.8903251903616043
297,-1.8903251903616043,1.8903251903616043
298,-1.8903227931116768,1.8903227931116768
299,-1.8903227931116762,1.8903227931116762
300,-1.890322793111676,1.890322793111676
301,-1.890322793111675,1.890322793111675
302,-1.8903218385831477,1.8903218385831477
303,-1.8903218385831477,1.8903218385831477
304,-1.8903218385831475,1.8903218385831475
305,-1.8903218385831464,1.8903218385831464
306,-1.8903172026517379,1.8903172026517379
307,-1.8903172026517376,1.8903172026517376
308,-1.8903172026517376,1.8903172026517376
309,-1.8903172026517372,1.8903172026517372
310,-1.8903172026517365,1.8903172026517365
311,-1.8903172026517363,1.8903172026517363
312,-1.8903172026517363,1.8903172026517363
313,-1.8903172026517363,1.8903172026517363
314,-1.8903120406341298,1.8903120406341298
315,-1.8903120406341296,1.8903120406341296
316,-1.8903120406341294,1.8903120406341294
317,-1.8903120406341283,1.8903120406341283
318,-1.8903115374675636,1.8903115374675636
319,-1.8903115374675634,1.8903115374675634
320,-1.8903115374675632,1.8903115374675632
321,-1.8903115374675625,1.8903115374675625
322,-1.8903104416653198,1.8903104416653198
323,-1.8903104416653196,1.8903104416653196
324,-1.8903104416653196,1.8903104416653196
325,-1.890310441665319,1.890310441665319
326,-1.8903079607939834,1.8903079607939834
327,-1.8903079607939832,1.8903079607939832
328,-1.8903079607939828,1.8903079607939828
329,-1.8903079607939814,1.8903079607939814
330,-1.8903000460749968,1.8903000460749968
331,-1.8903000460749964,1.8903000460749964
332,-1.8903000460749955,1.8903000460749955
333,-1.8903000460749952,1.8903000460749952
334,-1.8896903988291012,1.8896903988291012
335,-1.889690398829101,1.889690398829101
336,-1.8672367986578928,1.8672367986578928
337,-1.8672367986578928,1.8672367986578928
338,-1.8666808199648666,1.8666808199648666
339,-1.866680819964865,1.866680819964865
340,-1.8666808199648643,1.8666808199648643
341,-1.866680819964864,1.866680819964864
342,-1.8666741024204638,1.8666741024204638
343,-1.8666741024204636,1.8666741024204636
344,-1.8666741024204625,1.8666741024204625
345,-1.8666741024204625,1.8666741024204625
346,-1.8666722039172028,1.8666722039172028
347,-1.8666722039172017,1.8666722039172017
348,-1.8666722039172012,1.8666722039172012
349,-1.8666722039172006,1.8666722039172006
350,-1.8666687372806212,1.8666687372806212
351,-1.8666687372806205,1.8666687372806205
352,-1.8666687372806203,1.8666687372806203
353,-1.8666687372806199,1.8666687372806199
354,-1.866668737251242,1.866668737251242
355,-1.8666687372512414,1.8666687372512414
356,-1.86666873725124,1.86666873725124
357,-1.8666687372512392,1.8666687372512392
358,-1.8666630169884826,1.8666630169884826
359,-1.8666630169884826,1.8666630169884826
360,-1.8666630169884812,1.8666630169884812
361,-1.8666630169884806,1.8666630169884806
362,-1.8666627618832738,1.8666627618832738
363,-1.8666627618832718,1.8666627618832718
364,-1.8666627618832712,1.8666627618832712
365,-1.8666627618832712,1.8666627618832712
366,-1.8666622467292662,1.8666622467292662
367,-1.8666622467292657,1.8666622467292657
368,-1.8666622467292653,1.8666622467292653
369,-1.866662246729264,1.866662246729264
370,-1.866661249734915,1.866661249734915
371,-1.866661249734915,1.866661249734915
372,-1.8666612497349147,1.8666612497349147
373,-1.8666612497349144,1.8666612497349144
374,-1.8666590780557972,1.8666590780557972
375,-1.8666590780557961,1.8666590780557961
376,-1.866659078055796,1.866659078055796
377,-1.8666590780557946,1.8666590780557946
378,-1.8666522293800814,1.8666522293800814
379,-1.8666522293800811,1.8666522293800811
380,-1.8666522293800811,1.8666522293800811
381,-1.8666522293800805,1.8666522293800805
382,-1.8660996145448905,1.8660996145448905
383,-1.86609961454489,1.86609961454489
384,-1.8453111602502286,1.8453111602502286
385,-1.845311160250228,1.845311160250228
386,-1.8448690997528328,1.8448690997528328
387,-1.8448690997528325,1.8448690997528325
388,-1.8448690997528312,1.8448690997528312
389,-1.844869099752831,1.844869099752831
390,-1.844864506648041,1.844864506648041
391,-1.844864506648041,1.844864506648041
392,-1.8448645066480407,1.8448645066480407
393,-1.844864506648039,1.844864506648039
394,-1.8448619707179408,1.8448619707179408
395,-1.8448619707179397,1.8448619707179397
396,-1.844861970717939,1.844861970717939
397,-1.844861970717938,1.844861970717938
398,-1.8448619628772054,1.8448619628772054
399,-1.8448619628772036,1.8448619628772036
400,-1.8448619628772036,1.8448619628772036
401,-1.8448619628772036,1.8448619628772036
402,-1.8448566395473966,1.8448566395473966
403,-1.844856639547396,1.844856639547396
404,-1.8448566395473958,1.8448566395473958
405,-1.8448566395473946,1.8448566395473946
